Date,"R other (post. mean, no reversion)","R other (post. 10%, no reversion)","R other (post. 90%, no reversion)","R other (post. mean, 4wk reversion)","R other (post. 10%, 4wk reversion)","R other (post. 90%, 4wk reversion)","R other (post. mean, 12wk reversion)","R other (post. 10%, 12wk reversion)","R other (post. 90%, 12wk reversion)"
2022-06-19,0.13462735968467762,0.05206001630756331,0.21719470306179195,0.13462735968470765,0.05206001630758855,0.21719470306182675,0.1346276892154351,0.05206029289006556,0.21719508554080466
2022-06-20,0.13300077542626723,0.05155374756279327,0.2144478032897412,0.13300077542630903,0.05155374756283418,0.21444780328978388,0.13300114309897212,0.0515541077151781,0.21444817848276615
2022-06-21,0.13096002583692684,0.05037515519834107,0.2115448964755126,0.13096002583698485,0.05037515519837239,0.21154489647559732,0.13096043606634955,0.050375376564941066,0.21154549556775804
2022-06-22,0.12911994696418233,0.04862462453136865,0.209615269396996,0.1291199469642629,0.048624624531538055,0.20961526939698777,0.1291204046760804,0.048625586657810485,0.20961522269435034
2022-06-23,0.1268746160230484,0.047293373429046576,0.2064558586170502,0.12687461602316027,0.0472933734292611,0.20645585861705945,0.12687512671330967,0.04729435219859135,0.20645590122802798
2022-06-24,0.12474549878394514,0.046831811765113515,0.20265918580277675,0.1247454987841006,0.04683181176525161,0.2026591858029496,0.12474606858457585,0.04683231785775435,0.20265981931139734
2022-06-25,0.12216379906837327,0.04585009894831407,0.19847749918843247,0.12216379906858923,0.04585009894867019,0.19847749918850827,0.12216443482112385,0.04585114730452443,0.19847772233772326
2022-06-26,0.1199755086915041,0.045091416347274635,0.19485960103573358,0.11997550869180407,0.04509141634763997,0.19485960103596817,0.1199762180300159,0.045092280279978636,0.19486015578005317
2022-06-27,0.1178661552194928,0.0437878622753126,0.191944448163673,0.11786615521990944,0.04378786227570229,0.1919444481641166,0.11786694666095232,0.043788602515957384,0.19194529080594724
2022-06-28,0.1159467994974092,0.043105350615059546,0.18878824837975886,0.11594679949798789,0.04310535061531391,0.18878824838066188,0.11594768254480982,0.04310573875160155,0.1887896263380181
2022-06-29,0.11354633284607824,0.04154537343759078,0.18554729225456568,0.11354633284688208,0.04154537343777677,0.18554729225598737,0.11354731810231698,0.04154560141400743,0.18554903479062654
2022-06-30,0.11084949978717083,0.04100881761494578,0.1806901819593959,0.11084949978828734,0.04100881761589903,0.18069018196067566,0.11085059908234957,0.04100975619901104,0.1806914419656881
2022-07-01,0.10773145379118876,0.03966099741269591,0.1758019101696816,0.10773145379273953,0.039660997413515406,0.17580191017196367,0.10773268032464833,0.03966164557156035,0.17580371507773632
2022-07-02,0.1050748589754507,0.03860867280350848,0.17154104514739293,0.10507485897760473,0.03860867280477097,0.1715410451504385,0.10507622747424182,0.038609474893081905,0.17154298005540175
2022-07-03,0.10256031676342343,0.03710322114679955,0.1680174123800473,0.10256031676641535,0.0371032211471681,0.1680174123856626,0.10256184365911736,0.03710340923808017,0.16802027808015454
2022-07-04,0.10009342393239311,0.03629763655937633,0.1638892113054099,0.10009342393654881,0.036297636559620344,0.16388921131347728,0.10009512755835263,0.03629773658746038,0.16389251852924488
2022-07-05,0.09857830980154753,0.03507340204365095,0.1620832175594441,0.09857830980731971,0.0350734020542178,0.16208321756042163,0.09858021061302691,0.03507688178084645,0.16208353944520737
2022-07-06,0.09658364675152242,0.0342343218173065,0.15893297168573833,0.09658364675953987,0.03423432182723112,0.1589329716918486,0.09658576757123648,0.0342369471391995,0.15893458800327345
2022-07-07,0.09484474405410936,0.03384784833570458,0.15584163977251414,0.0948447440652455,0.03384784834319054,0.15584163978730045,0.09484711034621815,0.03384943901828521,0.15584478167415108
2022-07-08,0.09362436134390217,0.033548074977088,0.15370064771071634,0.09362436135937001,0.03354807502173631,0.1537006476970037,0.0936270015196989,0.03355569592498706,0.15369830711441074
2022-07-09,0.09192207739089425,0.03265618368037794,0.15118797110141058,0.0919220774123788,0.03265618370798551,0.1511879711167721,0.0919250231498626,0.03265996897582518,0.15119007732390002
2022-07-10,0.08989804127645107,0.03217208182000675,0.1476240007328954,0.0898980413062927,0.03217208186401925,0.14762400074856613,0.08990132798678378,0.032176929288923566,0.147625726684644
2022-07-11,0.08881504276484452,0.0321258003293138,0.14550428520037523,0.08881504280629403,0.03212580034236033,0.14550428527022774,0.0888187098879863,0.03212695458363873,0.14551046519233388
2022-07-12,0.08770743604572982,0.03162323174780393,0.1437916403436557,0.08770743610330242,0.03162323182570689,0.14379164038089795,0.08771152761003549,0.03162876814643362,0.14379428707363737
2022-07-13,0.08699695567281163,0.03147967481526522,0.14251423653035802,0.08699695575277905,0.03147967486260676,0.14251423664295132,0.08700152080199913,0.03148237742143485,0.14252066418256343
2022-07-14,0.08649492404240652,0.03141042478434073,0.14157942330047232,0.08649492415347983,0.03141042491838816,0.1415794233885715,0.08650001754513922,0.031416571817358935,0.1415834632729195
2022-07-15,0.0861055041893569,0.031381291603728344,0.14082971677498546,0.08610550434363574,0.031381291702671045,0.14082971698460045,0.08611118721702195,0.03138493626586442,0.14083743816817948
2022-07-16,0.08576339738718212,0.03121772092821734,0.1403090738461469,0.0857633976014727,0.031217720995642226,0.14030907420730315,0.08576973816774691,0.03121971600620338,0.14031976032929044
2022-07-17,0.08513225707749768,0.0309140409207561,0.13935047323423927,0.08513225737514349,0.030914041093876563,0.1393504736564104,0.08513933173423592,0.030918155770851864,0.13936050769761998
2022-07-18,0.08440928607813081,0.0309140409207561,0.1379045312355055,0.08440928649155563,0.03091404116121739,0.13790453182189388,0.08441717954302454,0.030918632016264408,0.13791572706978467
2022-07-19,0.08440928607813081,0.0309140409207561,0.1379045312355055,0.08440928665237059,0.03091404125475261,0.13790453204998857,0.08441809311088432,0.03091916337699814,0.13791702284477048
2022-07-20,0.08440928607813081,0.0309140409207561,0.1379045312355055,0.08440928687573981,0.03091404138467138,0.13790453236680825,0.0844191124029941,0.03091975623038888,0.1379184685755993
2022-07-21,0.08440928607813081,0.0309140409207561,0.1379045312355055,0.0844092871859957,0.03091404156512629,0.13790453280686513,0.08442024965213445,0.030920417691419025,0.13792008161284985
2022-07-22,0.08440928607813081,0.0309140409207561,0.1379045312355055,0.08440928761693568,0.03091404181577498,0.1379045334180964,0.08442151850590063,0.030921155697973192,0.13792188131382807
2022-07-23,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793121603633233,0.018675641509680478,0.11718679056298417,0.06794486201102481,0.018685894644539805,0.11720382937750982
2022-07-24,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793121686773285,0.01867564213436739,0.1171867916010983,0.067946441512414,0.018687081429736102,0.11720580159509189
2022-07-25,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793121802253356,0.018675643002046535,0.11718679304302058,0.06794820378149916,0.018688405540544996,0.11720800202245332
2022-07-26,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793121962653151,0.018675644207237614,0.11718679504582541,0.0679501699597377,0.01868988286195966,0.11721045705751573
2022-07-27,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793122185445637,0.018675645881226804,0.11718679782768593,0.06795236363238676,0.018691531115163612,0.1172131961496099
2022-07-28,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793122494900475,0.0186756482063683,0.1171868016916412,0.06795481111056857,0.018693370069465462,0.11721625215167168
2022-07-29,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793122924727789,0.018675651435948813,0.11718680705860696,0.0679575417457894,0.01869542177861791,0.11721966171296089
2022-07-30,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793123521750323,0.01867565592177904,0.11718681451322742,0.06796058828062028,0.018697710844307887,0.11722346571693268
2022-07-31,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793124351004039,0.018675662152517675,0.1171868248675631,0.06796398723966673,0.018700264709918056,0.1172277097694154
2022-08-01,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793125502822685,0.018675670806902717,0.11718683924955098,0.067967779365416,0.018703113988008238,0.11723244474282375
2022-08-02,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793127102678166,0.018675682827688597,0.11718685922587473,0.0679720101040654,0.018706292825350704,0.11723772738278009
2022-08-03,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793129324848565,0.018675699524343337,0.11718688697262797,0.06797673014700255,0.018709839309780485,0.11724362098422461
2022-08-04,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793132411402744,0.0186757227156924,0.11718692551236248,0.06798199603423652,0.018713795923593776,0.11725019614487926
2022-08-05,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793136698569414,0.01867575492804735,0.11718697904334094,0.06798787082677507,0.018718210048749767,0.11725753160480037
2022-08-06,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.0679314265336306,0.01867579967040081,0.11718705339686039,0.06799442485570739,0.018723134529706933,0.11726571518170785
2022-08-07,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793150924456083,0.01867586181666306,0.1171871566724586,0.06800173655659902,0.018728628300359623,0.11727484481283842
2022-08-08,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793162412838213,0.018675948136573473,0.1171873001201908,0.06800989339873276,0.018734757082239095,0.11728502971522642
2022-08-09,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793178369959009,0.018676068033110872,0.11718749936606931,0.06801899291975254,0.018741594161910832,0.11729639167759424
2022-08-10,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793200534041889,0.018676234566712108,0.11718777611412567,0.06802914387738528,0.01874922125634014,0.11730906649843041
2022-08-11,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793231319413812,0.01867646587783288,0.11718816051044335,0.06804046753113985,0.018757729475918597,0.1173232055863611
2022-08-12,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793274079465324,0.018676787162742625,0.11718869442656385,0.06805309906821747,0.01876722039584596,0.11733897774058896
2022-08-13,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.0679333347186734,0.01867723341764284,0.11718943601970395,0.06806718918931896,0.01877780724765342,0.11735657113098451
2022-08-14,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793415965792766,0.01867785324976297,0.11719046606609236,0.06808290587160593,0.018789616243834406,0.11737619549937744
2022-08-15,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.067935305463265,0.018678714170064434,0.11719189675646556,0.06810043632776853,0.01880897130294426,0.11739190135259281
2022-08-16,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793689692662443,0.018679909943090225,0.11719388391015863,0.06811998918197146,0.01883646882503244,0.11740350953891047
2022-08-17,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06793910736385306,0.018681570792645805,0.11719664393506031,0.0681417968853896,0.018851035718918392,0.11743255805186081
2022-08-18,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06794217747296297,0.01868387757127072,0.11720047737465522,0.06816611839609911,0.018885309571858883,0.11744692722033934
2022-08-19,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.067946441512414,0.018687081429736102,0.11720580159509189,0.06819324215024382,0.01894694905061159,0.11743953524987605
2022-08-20,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06795236363238676,0.018691531115163612,0.1172131961496099,0.0682234893536333,0.01901938853680154,0.11742759017046506
2022-08-21,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06796058828062028,0.018697710844307887,0.11722346571693268,0.06825721762521499,0.019100164886006195,0.11741427036442378
2022-08-22,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.0679720101040654,0.018706292825350704,0.11723772738278009,0.06829482502615893,0.01919023142095945,0.1173994186313584
2022-08-23,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06798787082677507,0.018718210048749767,0.11725753160480037,0.0683367545105408,0.01929064897909609,0.11738286004198552
2022-08-24,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06800989339873276,0.018734757082239095,0.11728502971522642,0.06838349883573201,0.01937761922772306,0.11738937844374096
2022-08-25,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06804046753113985,0.018757729475918597,0.1173232055863611,0.06843560597249998,0.019479750031381346,0.11739146191361861
2022-08-26,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06808290587160593,0.018789616243834406,0.11737619549937744,0.0684936850563636,0.019603925357509766,0.11738344475521745
2022-08-27,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.0681417968853896,0.018851035718918392,0.11743255805186081,0.06855841292276015,0.019645139315862696,0.11747168652965759
2022-08-28,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.0682234893536333,0.01901938853680154,0.11742759017046506,0.06863054126885913,0.019717647160441436,0.11754343537727682
2022-08-29,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.0683367545105408,0.01929064897909609,0.11738286004198552,0.06871090448413074,0.01990247048486131,0.11751933848340017
2022-08-30,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.0684936850563636,0.019603925357509766,0.11738344475521745,0.06880042818971276,0.020086657668790628,0.11751419871063488
2022-08-31,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06871090448413074,0.01990247048486131,0.11751933848340017,0.06890013852281271,0.02022727392230888,0.11757300312331653
2022-09-01,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06901117219632755,0.020279894445471756,0.11774244994718333,0.06901117219632755,0.020279894445471756,0.11774244994718333
2022-09-02,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06942547263101867,0.020582431154384892,0.11826851410765245,0.06913478735495872,0.020450971049312622,0.11781860366060481
2022-09-03,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.06999565564925098,0.021247838215792916,0.11874347308270904,0.0692723752366204,0.020507519848990227,0.11803723062425057
2022-09-04,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.07077762403444905,0.022422563388568933,0.11913268468032917,0.06942547263101867,0.0205824311543849,0.11826851410765243
2022-09-05,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.07184489683616409,0.023969377149696734,0.11972041652263143,0.06959577510491465,0.020789206573014016,0.11840234363681527
2022-09-06,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.07329204652051251,0.02579343702052616,0.12079065602049885,0.0697851509346066,0.021017067821064786,0.11855323404814842
2022-09-07,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.07523693159487645,0.027991188601291454,0.12248267458846143,0.06999565564925098,0.021247838215792916,0.11874347308270904
2022-09-08,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.07781977469878991,0.03080724633219993,0.12483230306537989,0.07022954704231628,0.02187240864164193,0.11858668544299063
2022-09-09,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.08119607520918992,0.03508058588489801,0.12731156453348183,0.07048930045112854,0.022156844064785554,0.11882175683747154
2022-09-10,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.08551959056325216,0.039776141360355705,0.13126303976614861,0.07077762403444905,0.022422563388568933,0.11913268468032917
2022-09-11,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.09091231724238029,0.04540039779649482,0.13642423668826575,0.07109747369366151,0.022948401495470866,0.11924654589185216
2022-09-12,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.09742223887134319,0.05088702926369314,0.14395744847899322,0.07145206718290475,0.023488789565100768,0.11941534480070874
2022-09-13,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.10497757262671945,0.05613492603326342,0.15382021922017547,0.07184489683616409,0.023969377149696734,0.11972041652263143
2022-09-14,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.11335593873994002,0.062490852226901386,0.16422102525297866,0.07227974020429538,0.02459875502981569,0.11996072537877507
2022-09-15,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.12219064911539376,0.06838613110436693,0.1759951671264206,0.07276066774249543,0.024930655746083413,0.12059067973890744
2022-09-16,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.13102535949084754,0.07407863961674456,0.18797207936495053,0.07329204652051251,0.02579343702052616,0.12079065602049885
2022-09-17,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.13940372560406805,0.07880433273023343,0.20000311847790267,0.07387853874750007,0.026420687316580663,0.12133639017841948
2022-09-18,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.14695905935944434,0.08264407186891896,0.2112740468499697,0.07452509371702645,0.027136234740619603,0.1219139526934333
2022-09-19,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.15346898098840722,0.08577933223341207,0.2211586297434024,0.07523693159487646,0.027991188601291454,0.12248267458846146
2022-09-20,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.15886170766753538,0.0884698956064561,0.22925351972861466,0.07601951730654787,0.028812205491531642,0.12322682912156409
2022-09-21,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.1631852230215976,0.09052247569890312,0.23584797034429208,0.07687852265126054,0.029935426008712344,0.12382161929380872
2022-09-22,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.1665615235319976,0.0921808468849617,0.2409422001790335,0.07781977469878991,0.03080724633219993,0.12483230306537989
2022-09-23,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.169144366635911,0.09323610222949148,0.24505263104233055,0.07884918854405797,0.032086736920749814,0.12561164016736612
2022-09-24,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.17108925171027506,0.0945871988821456,0.2475913045384045,0.07997268263689317,0.03387724100349571,0.12606812427029063
2022-09-25,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.17253640139462345,0.09532351519146896,0.24974928759777792,0.08119607520918992,0.03508058588489801,0.12731156453348183
2022-09-26,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.1736036741963385,0.09583500096647601,0.25137234742620096,0.08252496082843797,0.03649407981864492,0.12855584183823102
2022-09-27,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.17438564258153652,0.09633893997804921,0.25243234518502383,0.08396456685157021,0.038311185241676024,0.1296179484614644
2022-09-28,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.17495582559976888,0.09660727040660555,0.2533043807929322,0.08551959056325216,0.03977614136035571,0.13126303976614861
2022-09-29,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.17537012603445998,0.09681136187375372,0.25392889019516623,0.08719401906776258,0.04094883776732129,0.1334392003682039
2022-09-30,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.1756703937466568,0.09698942703657368,0.2543513604567399,0.08899093554664193,0.04330457577489417,0.1346772953183897
2022-10-01,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.17588761317442386,0.09716084682688737,0.25461437952196037,0.09091231724238029,0.04540039779649482,0.13642423668826575
2022-10-02,0.06793121389895937,0.018675639903729023,0.11718678789418971,0.17604454372024672,0.09725535612206267,0.2548337313184308,0.09295883238439018,0.047295994059055546,0.1386216707097248
