iteration,chain,metapop_size_dispersion,prob_detect,mean_inf_period,prob_transmission,R0_other,detect_dispersion,init_infs,chg_pnt,sex_trans_red,other_trans_red,sex_trans_red_post_WHO,other_trans_red_post_WHO
13,1,1.718684248753756,0.14706519525081563,10.732211875027946,0.539255533230302,0.2096196096848972,0.00031291232636120487,7.3672865003785395,148.12920537000102,0.579204577734068,0.9016868962522064,0.20036708386543642,0.9133227594907525
14,1,1.9230102472212134,0.6613108861774011,11.702534674783829,0.3643439155866803,0.12434534326685112,0.00030477496466983024,3.2811074063333265,150.62773490773708,0.6337095990857001,0.3934507328059543,0.5446075024093869,0.4654340993558659
15,1,2.6962877881392684,0.6477258413491053,13.676965865907455,0.2071704420198155,0.06757218828461535,0.0005664333017139961,3.7866009988567617,190.15511495654133,0.7039420824180345,0.7514246197755342,0.4053350330251622,0.5559332198911635
16,1,1.6409890500077287,0.6433401266506262,11.247086779006283,0.24073650487069392,0.13249376686220599,0.006431523012724086,3.1164609059407384,189.98974550835374,0.47904653250086715,0.5670743903036211,0.853850078958207,0.8441709780370326
17,1,1.0240485931803622,0.43558104634452927,18.55955370323999,0.2173272295228367,0.14026984777185095,0.0007688902637908569,3.7392746490952504,177.77658497643898,0.6041430394052087,0.5809527658845975,0.9301978341897915,0.4842441690429515
18,1,0.009012139223504731,0.9493312190398701,16.56135722700511,0.12566925541400736,0.23006729009664786,0.0024597669336026678,5.768256920154748,149.50155205763303,0.6577967241347498,0.7102598630023675,0.9589066036402607,0.7780121509401635
19,1,1.3491894992080624,0.20647280530427975,9.209939283321567,0.5355781753695746,0.14197649615255414,0.00030339042096375355,5.050646759763438,160.39286801364392,0.5493572036353951,0.9246196799400968,0.9441051576176243,0.5913710736953008
20,1,0.867983911940375,0.3339868050526367,8.186562863625719,0.24964264802581748,0.13298935476252766,0.0006072854121622133,7.747087709067177,185.4353549604521,0.48275253255937617,0.579176655622059,0.16958148437724496,0.9590875218146182
21,1,1.3558995708891288,0.9313869376124749,6.667100743333043,0.39613150071815295,0.14324920628461385,0.0015525107142374739,3.608837471106429,157.90881492502115,0.5414768823112639,0.4276937715738031,0.5776664040061699,0.41027078307940734
22,1,0.43135724203930687,0.3663817200727689,12.980358911966267,0.23424526262973608,0.17998858400511575,0.0018879769455691735,2.1790132343264315,180.039008053322,0.49021586630132186,0.7368739530302437,0.6283981260791913,0.2804220984558725
23,1,3.314749563064902,0.3966424958343842,10.896943630654398,0.36049298850070083,0.11414296147468445,0.00044535650813356593,4.082602221946861,172.38428301816256,0.6040250012701652,0.45040650412556515,0.9030707577697608,0.3870985470715059
24,1,0.8905035359069624,0.9306123071572654,5.405569563938498,0.33680014987248563,0.1026960997716878,0.00019499529579918132,6.476246121406085,184.6005352114249,0.5135841151658193,0.46972996330350814,0.6477581135664043,0.550516085621179
25,1,1.210146783603082,0.5880606702872093,8.230664756523634,0.3427311798652458,0.1438313614366663,0.0007488373274569872,6.6765162723943146,145.4248632183508,0.463853883574607,0.48255080665806227,0.8746832491062724,0.4461241567386846
26,1,0.9055367096052955,0.6449571290204384,8.225009911341257,0.42811562288687177,0.1607695663375096,0.00048692098997241834,1.0769276554415737,169.83676144574596,0.6060519004113041,0.6285424619161792,0.663356664908597,0.5217411144220657
27,1,0.30405527804505683,0.5146950913344823,21.873723712787516,0.15852081234167664,0.2539047928731087,0.0004115500890724202,4.932092218212241,185.6131023481738,0.6767056350925926,0.7303021007928239,0.6768790850772621,0.20565377554562345
28,1,1.3270380910617146,0.16249144280337025,6.0909566580800165,0.538697378951596,0.16588640096595733,0.0005799866045156099,8.701693818961408,144.04541914361604,0.2686189561189122,0.6499159673227722,0.23150951963850397,0.11916938641818958
29,1,0.9127837615392919,0.5261908142634611,14.610257804484709,0.24255423225540557,0.20621152324287229,0.002295007602021347,3.8448168620324426,180.00955096617307,0.5767188970367891,0.6741676958215213,0.8570586098742179,0.13773824804504733
30,1,0.002669965756404838,0.31001974145523686,11.136317419889231,0.19598075108273372,0.15106912676086393,0.0004979041529319691,3.128361760405925,139.52115979744084,0.4198328463239461,0.7545431796658637,0.8913016902541336,0.24635999566840108
31,1,2.264890474229504,0.6638243813563541,5.542660921092255,0.3934918876095456,0.10920929907680293,0.0003655159944975064,3.1260776443789187,196.95155843689457,0.5304431232513337,0.6718688439547775,0.15036728729516982,0.861005555282321
32,1,1.760258379295942,0.40358935558510267,9.125765384155848,0.4625901524001831,0.21796131954151335,0.00044402512729213795,2.322117197219566,172.46601752374497,0.6927397446625898,0.750103356733511,0.8799664920635708,0.6271865694341376
33,1,3.5602447865924765,0.5409827967897659,18.42856799805936,0.20013717093971023,0.11088881274882142,0.003316720900670185,2.018021237282053,192.35978789254565,0.6712862657156698,0.8243443823368929,0.4380365398821449,0.244220336102039
34,1,1.767376156242077,0.060459203842935405,13.482965007856501,0.37056151116556874,0.17768969972333576,0.0004828408680143163,5.548150883782082,191.70771986733695,0.23649032305456663,0.9166936295661428,0.842830881292071,0.19700665645361248
35,1,0.2263513951897686,0.29980087306485,19.254735512039893,0.14369469644104088,0.1695553552194269,0.001720446376928978,4.858845667349405,193.68723708886063,0.45152576421189405,0.9354561637325862,0.2341932381093769,0.029684813446034575
36,1,4.81182741151169,0.5528316766185485,10.284236770542186,0.3607511845806932,0.09257853233517471,0.0004523976723402126,3.9562008347369866,160.22097606424188,0.579540925710771,0.33703683968249915,0.9798288895088457,0.6780340447155916
37,1,1.5736847831366354,0.7199374974291496,20.075292745766724,0.1905407322041828,0.1629226619245986,0.0005017629977331768,4.574334662600861,182.65575813168442,0.6262377687375571,0.5555461668709243,0.9453300285963266,0.47189393464527124
38,1,0.0622850277531137,0.8133005775193691,7.86713746195358,0.17835641522313192,0.07173919238827209,0.00038687764124057723,5.109727295027397,196.88749870826476,0.6051050382650555,0.9576620208224665,0.07336172482446551,0.629168694238383
39,1,2.4344906087267644,0.2926690845241467,9.359150254846973,0.5994966944949632,0.07536634191468879,0.002161177756370931,3.3374653943842256,148.10051670924898,0.6065234760916648,0.15812811456153203,0.8517746615878976,0.8250015910665707
40,1,4.116722965015605,0.4199501000910795,9.20247212174747,0.5577099306219099,0.22754602203100668,0.0010406922232150573,5.1654662402299145,147.49985498246915,0.7160717248612852,0.6770749692278079,0.917762492292123,0.47718055655141156
41,1,0.23832099955473485,0.48048519972221226,8.671520979213742,0.20834603867595622,0.14259129369068022,0.0012874388941608236,2.150535688682419,185.2764933707951,0.4353143934170489,0.8193401447606496,0.6665672334159771,0.8100205389782308
42,1,0.1665632486892144,0.7410114830635839,6.150599074683874,0.26960255976110076,0.14845048923687218,0.0012958513940388905,2.382398640313157,168.56054682679894,0.3574553162473265,0.4262453915142747,0.4859786919607275,0.40547242072512857
43,1,2.1854122911652163,0.19077924798995344,13.263405025935118,0.4587875027621621,0.12245058595340941,0.0008427047720232112,6.334188391391091,157.34281295736753,0.6250909048711447,0.5263543316747142,0.43323860711341483,0.028746746816519925
44,1,0.47699083661161856,0.2379689968966059,12.953186965584049,0.3077999971881625,0.20287459052251033,0.0014598641617493498,1.666871365334722,183.8020859517434,0.6058256949619482,0.7744664526041968,0.6111401941434166,0.462952247236099
45,1,1.1808335350253298,0.6756713522966115,20.73533305837942,0.16637810306222184,0.12167538577875599,0.0037474011619863974,3.8764864888242805,188.32711244228236,0.632951606164279,0.5787020157482095,0.6758360013303976,0.44693046685044374
46,1,3.5236079907979403,0.5333115664713051,14.699937120540863,0.3904105112466798,0.11743804626682311,0.0037048359969567304,2.078402452518743,182.37879456335702,0.7420987978510618,0.6266994142430103,0.7943536079255636,0.9898650272611738
47,1,0.032054119016914795,0.5442206005323258,9.515318074685132,0.16151577967146674,0.1430495210235419,0.000797061213614022,3.5474675702903666,193.34987734587924,0.576963874567203,0.3718934786562588,0.03508866417320007,0.3328552239435698
48,1,0.8374962331100402,0.26122170511899645,16.271565617427527,0.2690443057038187,0.21090614336856522,0.016993670143330905,1.303214432481016,188.54392439107465,0.6565462961550734,0.9248987101036601,0.4969430404033135,0.15040386928627836
49,1,0.14917652102666557,0.27637230653505684,6.55106336188347,0.2266359353331703,0.0714878611489961,0.0012894930444654258,2.9254675857649395,190.12974788903222,0.4363943578922173,0.575302427180201,0.6821461331388187,0.24491841190253055
50,1,0.5983707398855848,0.6431232747939474,6.650956862382438,0.28904647299715813,0.158462329566973,0.0006986287304269996,3.8185520927795658,189.8728038778787,0.6877499157938449,0.537993354224602,0.07126481210014501,0.9920915195738589
51,1,3.4718528992571644,0.429932233646617,9.730141402689727,0.43646950163151654,0.1644339522669461,0.0006543309237077719,2.154122626693016,170.60555835188353,0.5791971385349097,0.6016675808204014,0.6779559159477097,0.66465430834589
52,1,2.10932416817828,0.2946939985322437,15.06805345720476,0.4845384885092202,0.19582210512447745,0.0005811747322681258,1.1755388017143986,171.92690857168407,0.7053992196502175,0.9262740032023516,0.5626214385531592,0.24748088173270616
53,1,6.30658891803515,0.22950515627539642,10.326051896963346,0.6069744920825693,0.08716918392346318,0.002087273686691939,1.8113012059160776,160.5778140871393,0.6226440321802874,0.5195494841301083,0.9806950836775881,0.5337055715398052
54,1,3.8192168025448443,0.6985434086522818,9.827945501124587,0.5009297447806338,0.18061293184170685,0.0013766298385098118,0.8143042371962192,181.76223623233454,0.7819710803590137,0.5676607915385985,0.7096494162643048,0.6454726782147421
55,1,1.1224823633380225,0.09589180788439039,16.658887988929926,0.26571556724412054,0.09920530861268223,0.0020949136744169775,12.292820422417687,165.89006524689415,0.33340015240602044,0.6636041851550986,0.504934450607631,0.22302489565829364
56,1,1.358879387968032,0.6152969810330587,11.73608420262032,0.32206968044690676,0.10296017672021776,0.0005430282251013751,1.057362262085735,174.3151305000739,0.6609631940702715,0.47393328516512157,0.49725605929145866,0.09564507543903683
57,1,0.5672622361782768,0.4075525790059753,6.590475738236438,0.5048333261129688,0.08618072565178272,0.0005920054399916505,0.4991903495855028,176.60411673661864,0.5873968305684562,0.4675917876742707,0.820550032966554,0.32902148207669124
58,1,0.8037424048663266,0.8544861823317529,8.384241716109003,0.20736983140523194,0.1729502284356091,0.0038907168637587314,5.428758301189126,191.56661638958087,0.4707095718445057,0.9827597436070147,0.5851550601143738,0.22329700944716585
59,1,1.9690204695440436,0.3583811826652073,10.07822299075255,0.341157014787831,0.16690752950225476,0.001237880519679839,1.5048626276450388,181.17155210271017,0.6134158043823146,0.7813986140543634,0.5783473706815194,0.9027743612117167
60,1,0.7983510808131647,0.8184838151584297,8.077318589194583,0.22272777150508719,0.0544704968961274,0.0006486020204027911,9.35542784172151,185.8568339952914,0.45889489917616855,0.2836754317744101,0.9239083348604181,0.2994318342234475
61,1,1.0267018790929456,0.07447053862292363,13.476398047607667,0.3404158222152379,0.21654260961497537,0.002697198338359209,12.441496445491868,150.28307690936376,0.27433741932398686,0.8372335852870747,0.8315972608909065,0.27030446824144805
62,1,1.4019813630581628,0.8242227777488029,11.712859508747252,0.3319729454289529,0.16849592863106194,0.001995040125389339,3.6994001758394646,170.43947898284713,0.5678823115062829,0.7204132749359783,0.891984129012369,0.18109576311601577
63,1,0.4604669965546419,0.6202148674770371,6.4385562842291835,0.3194699890983036,0.16196159701943103,0.000570087772655121,3.4823607534809238,170.12828225316053,0.18960022238390337,0.6243182440423823,0.5450843974699187,0.31902368261962044
64,1,5.642149491493742,0.40623914054843485,11.400426572372186,0.41560123787784103,0.10755606766273747,0.01725989540780239,1.4697483450634619,172.5617433647709,0.7468105188112915,0.5646153474328149,0.8001494874129772,0.3595631307947893
65,1,2.726103817807572,0.3182112345963704,11.83149390580139,0.3355169795634834,0.12221943691221673,0.0008838006880953492,0.6833509841919592,186.71956701823146,0.6072256825586336,0.566973302761328,0.39916760131087814,0.20095160377301696
66,1,2.007223893149023,0.39358295144767097,13.621668819275481,0.28676228748432386,0.1339326455942339,0.0007519906313821023,4.868732122096572,182.9538688441661,0.6251756029263359,0.36153420389216545,0.5511333074155013,0.9381103139854453
67,1,1.1676583291491434,0.08366276917220178,13.01268996743314,0.3366347327576973,0.12850376770931327,0.0004512884261594838,4.7220167872626915,168.90629242329865,0.14878299108616855,0.6175364418308955,0.5633992976559299,0.7011655972321269
68,1,0.427377060999776,0.6123482336801167,16.201164208187357,0.21939223833992752,0.11685352764926038,0.0005457891824725484,1.6643127587013722,189.2371270296861,0.7683998724551839,0.7547550454690002,0.15205541491578628,0.15972124540721833
69,1,0.17826694540438234,0.4414830349066902,14.016208641231808,0.1838811042494891,0.15348487976349937,0.0013188974571095593,5.641624545918517,188.66029261620355,0.6367390782520167,0.6971701390070494,0.05392295945125236,0.6414293853792059
70,1,1.4012305097218973,0.08555637232140212,12.919445904313745,0.5150249214525369,0.027042675767990937,0.0007245893485405502,7.55257673027517,138.48714803379298,0.41632673882157134,0.19701683918981072,0.23607568796926182,0.7675605127430334
71,1,1.6476798001809987,0.7448966815284499,20.63571856026663,0.11729887492456344,0.0324551629739441,0.0006264179429261732,8.524719160900641,196.47414734331178,0.4243199995813326,0.747913022906925,0.8198229600372502,0.2703699767831068
72,1,0.25625360903875183,0.26466128523301924,3.99183152522763,0.6415832131793937,0.13708853175084773,0.002025529867824835,0.4720468013510386,166.7858993959323,0.518721160099654,0.48145131236721433,0.4938933657746313,0.4001239503440464
73,1,1.2872876501803934,0.17098824457184053,13.535785396512185,0.36498507013979986,0.26642311909340616,0.003327675018011528,4.166054350329459,156.9790509344053,0.5279587405800933,0.481331840403814,0.29693547506108353,0.2776258146817243
74,1,0.08265850157195594,0.5627826955906923,5.931185714932969,0.28431428067235387,0.0863017840693941,0.0022126311697507365,0.8937305656646268,150.04003553634158,0.3318326825812279,0.10060207778659747,0.7103304236160914,0.6120484650177862
75,1,1.2340873713964524,0.7179847262465608,7.946128317597465,0.308103559716814,0.2729996515666536,0.0015147328630150665,3.6421103047482957,158.34617708010256,0.41163474242873155,0.5317668431035444,0.47411534028512714,0.5189697249633661
76,1,1.789653613982948,0.7072438391442806,12.39041354563646,0.29791924845935125,0.2155020627164621,0.002960342042607873,1.1742353220298285,187.90085322017063,0.6441722540911661,0.8260264512274624,0.4148080868060504,0.4544517455218511
77,1,0.38223745207555515,0.3101570364036416,16.899827337321618,0.21677364336977992,0.2508349139476266,0.001127661714978833,0.8605597924717943,182.85318854692554,0.6713221852876735,0.9130676431404099,0.4224670050621038,0.16422693014434286
78,1,0.8348056527491252,0.27334416094230474,16.718522363229987,0.29229518258698517,0.13959531601268763,0.00045940561465014444,2.096650117046752,172.25476207349828,0.7030019744993004,0.5001730390973367,0.7011535474999679,0.3252672120563486
79,1,0.4861881502906959,0.26682606299357603,14.142488191321638,0.33515331706923185,0.06393710982833882,0.0015917666068483323,0.6205282500912812,161.41169147959806,0.641554055975017,0.20117486303406107,0.6208612844753236,0.9818984650692287
80,1,2.14966301147664,0.31996805105673154,10.827758930424867,0.354198022802006,0.20701645864917576,0.0012619306660979484,2.607770011597572,164.64500050415484,0.5767156746337323,0.8209653597932972,0.6413931481519609,0.3235087569616662
81,1,1.6334274777827513,0.6630505539972922,14.604095491450142,0.19718535500767642,0.18549774339188072,0.0007368757410322131,3.9794568840969666,189.1685288037465,0.5858787057965631,0.6535700575770342,0.8438295990471804,0.7517478863462299
82,1,2.068314566553871,0.45093229568418297,6.588940639811139,0.364096064217209,0.08452253021406556,0.0007362145190287399,5.361530430714531,182.90013762135376,0.5673015847164338,0.5661302685933259,0.9627573818256171,0.17382049698102042
83,1,0.40164963707112517,0.22749226669225567,10.203481074456136,0.22993330317437513,0.1479776099027182,0.0034007313243974205,3.359147224867891,183.5984328002947,0.44507855633712173,0.7525989935142614,0.5437710920103007,0.33842850188827867
84,1,0.09526188983693368,0.42609108098766985,7.847016747590138,0.2629425002064031,0.12684575888054606,0.00047313562297245153,2.777876462932721,180.89579700244417,0.5543947804291129,0.7895144745879872,0.19656000066264898,0.31354137362024115
85,1,2.7490267286381878,0.09882226248880022,10.179102239183788,0.32093146533027794,0.07184271534469777,0.013806523539362044,13.690675761662058,198.32547040765058,0.8393107978608937,0.8444335328494582,0.16623124687467764,0.6452086209994892
86,1,0.07378138479497573,0.49717691801317604,9.01462941757124,0.13915102876237556,0.13438179829795402,0.0010847802166017698,5.833919725562774,177.6231281800757,0.1814330388078478,0.3528365688565552,0.5071858023020214,0.5987818384963519
87,1,1.6532314196563744,0.6059471305324484,6.668264709381971,0.5928011068028834,0.24615080970215847,0.00036526213383287413,0.6642272856896491,157.8990674403418,0.648459316697708,0.7463946787845342,0.20640939045211576,0.13794118210825723
88,1,0.8099659810558651,0.2615560087344394,18.789813573909715,0.24158786971251736,0.17531982114813865,0.0007547506152634024,3.178018900807363,178.4423217187901,0.6576311056856965,0.522303814365266,0.7177021157002905,0.4492616613846934
89,1,0.20089573748900538,0.11854921869459525,13.617850382902194,0.27635196760908,0.20248750133114354,0.00042450517763680163,4.072255331113659,162.08315615949363,0.2771628135541969,0.7491445064816816,0.2503317901937137,0.7374956333782731
90,1,3.9954440139561056,0.5290774619173428,9.044934182803939,0.34116416314399856,0.11375817515938984,0.00024514610647946464,0.5883214281454738,191.98646339032055,0.6871104785786847,0.4197850639337254,0.444560053970137,0.022768968067111844
91,1,0.7700889368718848,0.6656749904992277,16.7717718559009,0.2933208210997179,0.14381853493259356,0.0037217652115963964,2.862964778475688,168.83473776522436,0.7575942955120137,0.6463306425139651,0.5275635060823662,0.5372472311676707
92,1,1.637350944278535,0.380037411759832,5.791313041913426,0.4533439996259567,0.16399618266192317,0.004940074372700372,5.170896194021009,175.11025730850068,0.37478800801710577,0.4130909540745583,0.6370667266657596,0.3950619363621331
93,1,5.599431886760437,0.5800682421905798,11.348087323631484,0.2946923558956199,0.21112774409561955,0.00043308108676349036,0.686816186867174,187.9121097738842,0.6409141324071952,0.7906134854016476,0.5146138563860411,0.46968794151108195
94,1,1.2360582113303376,0.702902244826088,8.582079801370671,0.33004120212073856,0.10435509879741738,0.0004836370100408761,5.153597155285443,168.4305300975859,0.5473047127363971,0.48521272509474483,0.8925591153375906,0.19803371252135882
95,1,1.407569845327054,0.5137757814334386,7.154498499704656,0.32874570288417004,0.12369388704429007,0.002468010575000468,3.327408363406934,190.28309850932771,0.3977934359027849,0.9932815084734931,0.7120958837875117,0.8153731141903398
96,1,6.357275436124656,0.2946738665977766,12.788906935589841,0.4069950527086344,0.26075643809074345,0.004393170796920031,10.354229473677787,160.92448985498635,0.6147020619338603,0.8895858183951972,0.8236426474777131,0.4195034522853486
97,1,1.5073915785827496,0.20660695882409313,19.116017936859187,0.31870371102199896,0.2106747142161429,0.0014069833552091977,9.571794437308457,158.61152767167636,0.6532441098747286,0.8391939490764186,0.8826198073619185,0.8169348451701267
98,1,2.41093456940338,0.4785940313650142,7.762005559931794,0.28197292555290326,0.16944365855657317,0.0009707431515716189,2.8245150066959117,191.12597694417303,0.4623136692915864,0.6867219795445142,0.8896517247987762,0.36291347073974606
99,1,2.9667381960617494,0.6517309952177479,15.185538398203361,0.3012324644560731,0.11006643077906161,0.0017874454198312083,3.9964134608503397,168.4609036956797,0.6237041915617685,0.5252028056044047,0.7742912838175225,0.76241081775987
100,1,2.8037976766586254,0.3402920094487668,12.514702467328913,0.32491419649084763,0.14344195944497884,0.000907291272881692,3.627746292853163,183.37209933181563,0.5778775160675451,0.844908584117149,0.7319814674718175,0.4155148487369866
101,1,2.4675896923428975,0.4685422759816688,16.156546168330657,0.43522799848351656,0.14185654790153676,0.0003189117908459788,2.446371676362573,172.52405165708427,0.7302614736853237,0.2610815072222503,0.4010414320948842,0.9199427741840872
102,1,0.5024887058041938,0.5872836339644188,8.351728220327246,0.3218128508437409,0.1469259218596521,0.0005270574720600946,2.4934406393402395,182.20827480754096,0.7000648710032374,0.3980451451872243,0.45700490133057803,0.17168012488054693
103,1,2.5900726238317,0.06550618892549626,17.509893165956797,0.38962101873611127,0.156391062872526,0.00216106260638413,11.601181148765942,156.57980588216662,0.32132486481623723,0.3927411275711884,0.34473973816151215,0.4319304768336709
104,1,0.9056015741819861,0.8192016234192185,11.997827056252738,0.23046431122995287,0.09223956390641617,0.00025358567551478193,3.0385222401162855,190.12832183283777,0.7024834083485151,0.27127510633182284,0.06789543785972396,0.3826810643755758
105,1,0.5013974261241095,0.7484407699481337,7.18463313147922,0.2427231627413332,0.1674569975365734,0.0003389323916602364,0.7291171326382178,184.08582105600553,0.5071998026725432,0.910796912036098,0.025790586552772596,0.33924437924010753
106,1,0.062990810218068,0.9463611846647856,9.870114927303513,0.1196878363017671,0.17201791583674625,0.002098287320727487,4.757902248770826,156.45982603017706,0.44577314846031696,0.7174277808860196,0.6562384468891199,0.7212161361352525
107,1,0.7285030053535922,0.1782933914480468,14.615841575567567,0.40434700174784893,0.1390380694082916,0.0007738687229031409,2.540549375909906,169.40453251525568,0.6853780244111926,0.47317288327449647,0.5831881592419847,0.44841737432444906
108,1,1.663903626042695,0.8454848058569647,7.020052310467973,0.3848680686230015,0.11913882530413882,0.0014569575128388897,1.6593467232864108,171.41429212027754,0.4587751444892447,0.5104307469761654,0.7774146455721619,0.4342053328473961
109,1,1.1911502635474647,0.1777011284827793,7.326025963224507,0.46448892310259693,0.09388930432674022,0.00039673030630272703,18.54323475798409,160.84668088163522,0.4164972924897342,0.4103922973275094,0.7158080527410497,0.5278310359273404
110,1,0.17591364882659521,0.37619787259349596,10.38751611437173,0.23064223117596008,0.09890202668725666,0.0005741154819066381,2.123861368166235,188.19799081482535,0.618320155232696,0.7800989948185855,0.5059581327125621,0.4330985146798933
111,1,0.5641500581955936,0.17068357418599756,12.0998374760354,0.4535062581368677,0.24539141333933148,0.0006869812613843631,1.0617840782485475,165.18309118949287,0.6329528164349841,0.6689306670695597,0.9956181350110276,0.5657517701643019
112,1,3.571747037380729,0.47957350544768584,7.745536079539271,0.28099635404430734,0.0984559534649493,0.0006388218205519925,12.221238139083352,165.65171780828697,0.31900523210951914,0.23202068649535346,0.6625967864932313,0.256143584690957
113,1,3.420558602265199,0.6726179004053232,16.073788050392608,0.4500449350143429,0.2621524260608729,0.0004918704103445826,0.5633871319722861,172.07763859570963,0.7943778489191636,0.7199374423282466,0.8120511958034797,0.6813654803623223
114,1,1.7932038856991246,0.5574341110438529,18.133394537119834,0.22920671789597344,0.12065829775136981,0.0003010186944479669,4.721101218827824,174.61231969994247,0.7076815569969815,0.41470941041721254,0.3840412471333445,0.4820893712667435
115,1,0.21537763405672097,0.7223106492273907,12.141134056886292,0.22742187655652188,0.19434184966991894,0.003110212975120154,3.920373535197157,183.83977053166382,0.7413029932150297,0.6618920406998167,0.0637751355704613,0.8286824553809907
116,1,1.0757520218173526,0.8147562546955661,10.024441746489263,0.20937722276632537,0.1583006412603354,0.0009210614217361276,3.1845295506939726,184.26001533782366,0.5661696574843573,0.6920113382792396,0.6970486827513012,0.18111226055261415
117,1,0.2142292878556423,0.06834748176722896,10.981391863620091,0.5719567046704794,0.18847480205405903,0.0019907810727888523,1.072387798027166,154.71086795614906,0.48241479280556876,0.5518042524756197,0.490381399785497,0.6175967018841163
118,1,0.46222797111364633,0.479507759121964,14.26611165160668,0.3146641217875618,0.18365499851295275,0.0012736769660171413,1.4438486837999829,173.62389137803564,0.7053177523791752,0.6963568921781456,0.45408327374504714,0.6010349295833396
119,1,3.6836237454616882,0.32861879149615314,12.294427494061525,0.3955013628632743,0.16723883643236223,0.0017172288855869548,2.5254947287461427,155.96369618827862,0.5949762102593659,0.36209687200157437,0.6812151395056931,0.7419129431019288
120,1,2.4597459647980235,0.18432151948479697,9.0244431435743,0.48193135128141884,0.13745234466655867,0.000528402832429149,3.9590539754137506,158.8830032654471,0.569814470392958,0.3703213283748129,0.7713632159127503,0.3912291465313869
121,1,0.41549843735365577,0.8197298757576004,3.882662691962488,0.4956444742698641,0.11327651301919502,0.0016401565691098188,4.3602057589530645,158.24344410951332,0.3020721686475479,0.8152015475436813,0.9068243361245716,0.9452874913946359
122,1,2.1258710942310755,0.5472636688194712,15.472554046915814,0.47310710733896516,0.19941609453132125,0.0015416525646241312,0.9998702846838807,156.23606764039516,0.7744398672846237,0.6748980749116616,0.8303829719005639,0.7575035571606553
123,1,1.8777383630968911,0.43849969125313654,17.753134464828978,0.20005198045755215,0.16472425608961058,0.0018615709027827128,4.080851400047356,183.31032316071824,0.5510971780759524,0.6084320811045898,0.8220595715687694,0.04243010033168275
124,1,2.1070941024155534,0.16643751367809584,16.370726160576105,0.3533127552760351,0.2097830415776685,0.012672528262155728,0.7830767994035859,184.550846561456,0.6837964810401701,0.6407552303076629,0.8796934353290201,0.941187853271055
125,1,2.421452340806095,0.9417715879340977,8.2275530234181,0.35861935675541856,0.16374295576645945,0.004188597937752804,4.1740735983143225,182.98664376956694,0.5398277689216021,0.43275739452021744,0.663246683683168,0.6850829963949927
