Dates,Prev. % GBMSM sx activity grp 1 (post. mean; 12wk reversion),Prev. % GBMSM sx activity grp 1 (post. 10%; 12wk reversion),Prev. % GBMSM sx activity grp 1 (post. 90%; 12wk reversion),Prev. % GBMSM sx activity grp 2 (post. mean; 12wk reversion),Prev. % GBMSM sx activity grp 2 (post. 10%; 12wk reversion),Prev. % GBMSM sx activity grp 2 (post. 90%; 12wk reversion),Prev. % GBMSM sx activity grp 3 (post. mean; 12wk reversion),Prev. % GBMSM sx activity grp 3 (post. 10%; 12wk reversion),Prev. % GBMSM sx activity grp 3 (post. 90%; 12wk reversion),Prev. % GBMSM sx activity grp 4 (post. mean; 12wk reversion),Prev. % GBMSM sx activity grp 4 (post. 10%; 12wk reversion),Prev. % GBMSM sx activity grp 4 (post. 90%; 12wk reversion),Prev. % GBMSM sx activity grp 5 (post. mean; 12wk reversion),Prev. % GBMSM sx activity grp 5 (post. 10%; 12wk reversion),Prev. % GBMSM sx activity grp 5 (post. 90%; 12wk reversion),Prev. % GBMSM sx activity grp 6 (post. mean; 12wk reversion),Prev. % GBMSM sx activity grp 6 (post. 10%; 12wk reversion),Prev. % GBMSM sx activity grp 6 (post. 90%; 12wk reversion),Prev. % GBMSM sx activity grp 7 (post. mean; 12wk reversion),Prev. % GBMSM sx activity grp 7 (post. 10%; 12wk reversion),Prev. % GBMSM sx activity grp 7 (post. 90%; 12wk reversion),Prev. % GBMSM sx activity grp 8 (post. mean; 12wk reversion),Prev. % GBMSM sx activity grp 8 (post. 10%; 12wk reversion),Prev. % GBMSM sx activity grp 8 (post. 90%; 12wk reversion),Prev. % GBMSM sx activity grp 9 (post. mean; 12wk reversion),Prev. % GBMSM sx activity grp 9 (post. 10%; 12wk reversion),Prev. % GBMSM sx activity grp 9 (post. 90%; 12wk reversion),Prev. % GBMSM sx activity grp 10 (post. mean; 12wk reversion),Prev. % GBMSM sx activity grp 10 (post. 10%; 12wk reversion),Prev. % GBMSM sx activity grp 10 (post. 90%; 12wk reversion),Prev. % GBMSM sx activity grp 1 (post. mean; 4wk reversion),Prev. % GBMSM sx activity grp 1 (post. 10%; 4wk reversion),Prev. % GBMSM sx activity grp 1 (post. 90%; 4wk reversion),Prev. % GBMSM sx activity grp 2 (post. mean; 4wk reversion),Prev. % GBMSM sx activity grp 2 (post. 10%; 4wk reversion),Prev. % GBMSM sx activity grp 2 (post. 90%; 4wk reversion),Prev. % GBMSM sx activity grp 3 (post. mean; 4wk reversion),Prev. % GBMSM sx activity grp 3 (post. 10%; 4wk reversion),Prev. % GBMSM sx activity grp 3 (post. 90%; 4wk reversion),Prev. % GBMSM sx activity grp 4 (post. mean; 4wk reversion),Prev. % GBMSM sx activity grp 4 (post. 10%; 4wk reversion),Prev. % GBMSM sx activity grp 4 (post. 90%; 4wk reversion),Prev. % GBMSM sx activity grp 5 (post. mean; 4wk reversion),Prev. % GBMSM sx activity grp 5 (post. 10%; 4wk reversion),Prev. % GBMSM sx activity grp 5 (post. 90%; 4wk reversion),Prev. % GBMSM sx activity grp 6 (post. mean; 4wk reversion),Prev. % GBMSM sx activity grp 6 (post. 10%; 4wk reversion),Prev. % GBMSM sx activity grp 6 (post. 90%; 4wk reversion),Prev. % GBMSM sx activity grp 7 (post. mean; 4wk reversion),Prev. % GBMSM sx activity grp 7 (post. 10%; 4wk reversion),Prev. % GBMSM sx activity grp 7 (post. 90%; 4wk reversion),Prev. % GBMSM sx activity grp 8 (post. mean; 4wk reversion),Prev. % GBMSM sx activity grp 8 (post. 10%; 4wk reversion),Prev. % GBMSM sx activity grp 8 (post. 90%; 4wk reversion),Prev. % GBMSM sx activity grp 9 (post. mean; 4wk reversion),Prev. % GBMSM sx activity grp 9 (post. 10%; 4wk reversion),Prev. % GBMSM sx activity grp 9 (post. 90%; 4wk reversion),Prev. % GBMSM sx activity grp 10 (post. mean; 4wk reversion),Prev. % GBMSM sx activity grp 10 (post. 10%; 4wk reversion),Prev. % GBMSM sx activity grp 10 (post. 90%; 4wk reversion),Prev. % GBMSM overall (post. mean; 4wk reversion),Prev. % GBMSM overall (post. 10%; 4wk reversion),Prev. % GBMSM overall (post. 90%; 4wk reversion),Prev. % GBMSM overall (post. mean; 12wk reversion),Prev. % GBMSM overall (post. 10%; 12wk reversion),Prev. % GBMSM overall (post. 90%; 12wk reversion),Prev. % non-GBMSM overall (post. mean; 4wk reversion),Prev. % non-GBMSM overall (post. 10%; 4wk reversion),Prev. % non-GBMSM overall (post. 90%; 4wk reversion),Prev. % non-GBMSM overall (post. mean; 12wk reversion),Prev. % non-GBMSM overall (post. 10%; 12wk reversion),Prev. % non-GBMSM overall (post. 90%; 12wk reversion)
2022-07-25,0.09771367394123234,0.014480006200556748,0.23189461781928655,0.4111167812612963,0.060095781368780195,0.9724730159445429,1.2214483627411707,0.1774797357085456,2.9203925826452735,2.813108600764196,0.4583476335257346,6.558138400241501,5.123553697171789,0.9443143524322112,11.333181653593147,7.51894392449452,1.71121677876485,15.232681358971771,9.18091102207436,2.4507007434436887,16.9950768947508,9.919411139671164,3.3620373866983186,17.277136570533028,9.984201327933278,3.5597348613503574,16.78826921510212,9.859814213539268,3.6929999693757103,17.101811938719727,0.09691709483469306,0.013407413148663656,0.23366439635491015,0.4076520283277654,0.057013946426791466,0.9872658236660887,1.2111654786017283,0.17261727719598272,2.936924941587988,2.7857144812426515,0.42632608652599174,6.706944412769721,5.071334522906694,0.8738431321014491,11.684128330840345,7.444334872940373,1.540095100888365,15.492215903751104,9.11055992790659,2.2908724340886657,16.941800791632456,9.849742253824582,2.988477677065172,17.19308563586556,9.981714176938446,3.264385680714301,17.254610026632733,9.773437670631385,3.222080510193572,17.101811938719727,0.39614819955338776,0.06950222057491798,0.913491553403545,0.3996045812583214,0.07447042015459249,0.8897677432413427,0.00040348763957462537,4.814987056487216e-5,0.0009274868817558495,0.00040734715263709086,4.814987056487216e-5,0.0009240261098089998
2022-08-01,0.08172149030301498,0.011798523570824017,0.19487228097811,0.34360148226967824,0.049232313198269914,0.83101679210726,1.0058627552842978,0.15073621388944972,2.4275824123970238,2.3110735311552824,0.37672408234991883,5.481963271661901,4.191769127714387,0.7751834236383823,9.37267230399135,6.114619614861323,1.4260139823040416,12.292240527460839,7.4363317493611625,2.0777680216153014,13.63868239829531,8.003656863781275,2.708307894840312,14.101879038651282,8.02642487765917,2.7980448691836863,13.83477740874156,7.965726578239324,2.726375816317638,13.879731428526156,0.08118242291168437,0.010886819476714896,0.20279159301125396,0.3413274733118583,0.04692093699177837,0.848352113655947,0.9987149412708304,0.13858006760804248,2.4458166318191354,2.2907712424839746,0.34470253535017564,5.473800916544317,4.1588943034300865,0.7188064473737727,9.515024169059487,6.058448924098366,1.2834125840736375,12.383505422328293,7.39565544463031,1.9179397122602782,13.851786810768676,7.982130485513666,2.428138112615452,14.288658893467854,8.037383886730138,2.6425979320068147,14.145671283095304,7.913925437729288,2.4785234693796707,13.631879081588188,0.32703443172602875,0.05729201578783423,0.7447436317013191,0.3293443816628748,0.06278595077276534,0.7390525459394168,0.0003540595404146014,3.761708637880638e-5,0.000820052483057979,0.0003567085356373969,3.912176983395863e-5,0.0008185477996028267
2022-08-08,0.06721028952119902,0.009653337467037832,0.16162189636942412,0.28206070554247303,0.040063854245853465,0.6756923110310286,0.7942315422127667,0.11669900430150945,1.9085149661809357,1.8180704214207084,0.28254306176243915,4.195450530436928,3.2860870982675,0.6060524948445535,7.103499009340813,4.809403276998256,1.0837706265510716,9.668374800021402,5.842577124575991,1.598283093550232,10.868325036141576,6.316007485586129,2.054578402982306,11.206791288994395,6.386926031254706,2.1762571204762007,11.192179476734745,6.279958840540741,1.7349664285657695,11.153355612208518,0.06666255200269894,0.008938275432442437,0.16702061473061933,0.2803795645816182,0.037752478039361916,0.695184917039107,0.7877839222251083,0.10940531653266511,1.9138636705447547,1.8051801790696353,0.2699855923507752,4.2959102857302405,3.2761013263466308,0.5637697626460962,7.288133606607408,4.763015042153906,0.9982097876128291,9.813828226216412,5.81852296401806,1.5396793801200568,11.140033162045112,6.286262793706589,1.8677985481657327,11.402910136551789,6.35987826418593,2.020810183299329,11.36317110762929,6.2331147469694645,1.7349664285657695,11.153355612208518,0.2616042290155999,0.04521324485206463,0.5895465400695808,0.26336793986638435,0.04849909113491816,0.5775992029851251,0.0003038264356060709,2.8588985647892848e-5,0.0007041918570112554,0.00030589913706554315,3.00936691030451e-5,0.000707351692267075
2022-08-15,0.054697865891585824,0.007329385854602798,0.13107087094133588,0.2294291284031896,0.03158880815538446,0.5463322893410516,0.6049469728503466,0.08509302396985063,1.41521855008143,1.3849852769838886,0.20719824529245537,3.1280656304454917,2.509078470022551,0.4651100541830294,5.385410657676833,3.6672944184311267,0.8242360817717361,7.4723132672731785,4.4955441333318555,1.1720742686035033,8.577452602052912,4.893912365976444,1.494238838532586,8.965433031195516,4.938782364514972,1.3990224345918432,8.876020112799347,4.899049489575857,1.2392617346898354,8.922684489766814,0.054299665721070506,0.007132743795089071,0.13214346399322896,0.22840364782624284,0.030047890684390097,0.5624348769129428,0.6005124106868892,0.08266179471356919,1.4344252612060537,1.3767036259068963,0.20719824529245537,3.2034104469154756,2.5048361025586385,0.4369215660507246,5.595414894262506,3.642681417096559,0.7700475504441825,7.475165295237784,4.4812927757477,1.1720742686035033,8.737280911407934,4.854455121646443,1.4008489111242994,8.965433031195516,4.9473319460597,1.3990224345918432,9.015922356258544,4.8305183156475096,1.2392617346898354,8.922684489766814,0.20494710444653863,0.03678833498282818,0.4572715121070292,0.20610069935952283,0.03797123964465542,0.44286636200299895,0.00025782224364824584,2.2570251827283828e-5,0.000606537900771874,0.0002592720061572851,2.2570251827283828e-5,0.0006093967993366633
2022-08-22,0.04399302970267546,0.006060150743195973,0.10370187156719714,0.18434303888999776,0.024654679535909822,0.42876028630418145,0.44669096687121834,0.06321196066331762,1.0094463872080564,1.0266955597302925,0.15696836764579952,2.3356893105694967,1.863893306528325,0.32416761352150536,4.016859558853436,2.7261679705299287,0.5704055929216166,5.589974810631843,3.3661972994292615,0.8524176498934569,6.55296068355595,3.6824115326724463,1.027289201491153,6.920193620954031,3.782412598856225,0.9326816230612288,7.010656866676889,3.7345152374878188,0.7435570408139012,7.187718061201045,0.04374132786649788,0.0057204962767631595,0.10548952665368563,0.18361457015558516,0.02457763366236011,0.4400860297159902,0.4434963316284646,0.06078073140703617,1.0388642612090615,1.0181502017956552,0.14441089823413555,2.3300384493342476,1.852533345811006,0.31007336945535297,4.228273219845722,2.7204496544608894,0.5418853132755358,5.675535649570086,3.3632671137577526,0.799141546775116,6.718116603222803,3.656495827816646,0.9338992740828663,7.004244555621497,3.774795698934558,0.9326816230612288,7.150559110136087,3.68804292243695,0.7435570408139012,7.187718061201045,0.15717517109401594,0.027325097688209985,0.3464859188343393,0.15804316024809453,0.028508002350037257,0.3476556801110353,0.00021581373860557763,1.6551518006674808e-5,0.0005176111085723758,0.0002157806355695643,1.6551518006674808e-5,0.0005010595905657009
2022-08-29,0.034841665783923594,0.004647903224870067,0.08103440507052308,0.14629316377873391,0.020031927122926733,0.3400034399749062,0.319989885409367,0.04376212661306604,0.7488186109346856,0.735199022277337,0.10673848999914368,1.6456563663985617,1.3370363690914817,0.2255079050584385,2.933012190166315,1.9692112284432972,0.39928391504513167,4.10692026903564,2.465697966471502,0.5860371343017516,4.906729097199207,2.7187208717463363,0.6537294918580064,5.323225862272338,2.8110246884379553,0.6217877487074859,5.440642801190501,2.7652886347868986,0.49570469387593413,5.452751632635276,0.034710630666083986,0.00429037220757237,0.0829650725639307,0.1457453676177954,0.01849100965193237,0.3498653117892703,0.31772154851325646,0.04133089735678459,0.751736086042223,0.7311021478817817,0.10045975529331169,1.6958862440452176,1.3343373213528136,0.2114136609922861,3.058450962355072,1.9695106913795808,0.37076363539905083,4.192481107973882,2.4576532749006326,0.5327610311834106,5.00795369312406,2.7041053481069395,0.6443904991171783,5.2298359348640515,2.8002988497727515,0.6217877487074859,5.440642801190501,2.7790444400419556,0.49570469387593413,5.700603979573243,0.11809351255653298,0.019439066609361504,0.26491807070878315,0.11855767120244888,0.02037224695369191,0.2619082355136894,0.0001779461224314884,1.203746764121804e-5,0.0004229665192432988,0.00017712907931534074,1.203746764121804e-5,0.000418452468877842
2022-09-05,0.02758611008439277,0.0035574336221120906,0.06542817616547864,0.11608232107178618,0.016179633445440822,0.27513081444604365,0.2312573112428631,0.029174751075377363,0.5421641241507626,0.5309298067251523,0.07534481646998377,1.193587467578659,0.9763082864623772,0.15503668472767648,2.184607830253623,1.4514255514686996,0.2823507684962004,3.0545219500952547,1.8253724830921607,0.37293272182838744,3.6813787254773622,2.0535044188171105,0.46694963704143316,4.109156805964612,2.1290789750430203,0.31089387435374294,4.352514240952401,2.1255817273400055,0.24785234693796707,4.461342244883407,0.02843748081933291,0.003396544664328126,0.06703706574331827,0.11971657492712638,0.015332128836393925,0.2759012731815408,0.2362814465009687,0.029174751075377363,0.5596689747959886,0.5452704367932725,0.07534481646998377,1.2689322840486428,1.0014665121204593,0.15503668472767648,2.28326753871669,1.494861937369681,0.2566825168147275,3.168603068679578,1.8955104728474566,0.37293272182838744,3.8891555276388976,2.119110842821432,0.46694963704143316,4.295936660781185,2.2442651554910817,0.31089387435374294,4.507961178129272,2.225094444635599,0.24785234693796707,4.709194591821374,0.09248270659101333,0.014707447962052415,0.207560337995292,0.08981466512626193,0.014852025198497975,0.20050234017972257,0.00015271784728067812,1.0532784186065786e-5,0.0003675941680936955,0.0001460724128009982,1.0532784186065786e-5,0.00035961934578138897
2022-09-12,0.021847200960238778,0.0025027171210838823,0.05098392306665163,0.09212452146213354,0.012250293894405196,0.21580549181276062,0.1712047329980832,0.019449834050251576,0.39653349169950375,0.39250568203302755,0.05650861235248782,0.8984869364045559,0.7275448786947872,0.09865970846306685,1.6208380676075267,1.0923694908643649,0.171121677876485,2.3101426513325474,1.3948482937928466,0.2663805155917053,2.930185671508758,1.598181827738009,0.2801697822248599,3.3620373866983186,1.6664688900046505,0.15544693717687147,3.5752795550680436,1.6870069994332728,0.24785234693796707,3.717785204069506,0.024482383323231455,0.0030390136470304285,0.05615024626660338,0.10342329881819971,0.012327339767954911,0.24046017134867043,0.18695545173490255,0.024312292562814468,0.44248372464322333,0.4341650868062227,0.05650861235248782,1.017155022344781,0.8096297561360589,0.12684819659537167,1.8181574845336603,1.226742788416875,0.19964195752256583,2.626717755404042,1.5866422650188743,0.2663805155917053,3.303118393337146,1.8175080722563703,0.2801697822248599,3.8289870237397516,1.9451075248941925,0.31089387435374294,4.041620366598658,1.9274237759631012,0.24785234693796707,4.21348989794544,0.07718111190409535,0.012091914320901006,0.17334810649822094,0.06906296864382609,0.010764432422628175,0.1544479186792475,0.00013905983555826111,1.0532784186065786e-5,0.00033719956229962027,0.00012145503913297973,7.523417275761275e-6,0.0002995824759208139
2022-09-19,0.01749345637985039,0.001966420595137336,0.04006135048820699,0.07377835805247465,0.008475046090469002,0.1710418392803744,0.12973525557369056,0.014587375537688681,0.29904119852261796,0.29837803069054736,0.0313936735291599,0.6718246135240219,0.5597810915753751,0.07047122033076203,1.2261992337552594,0.8488918635257731,0.11408111858432333,1.8252978973491734,1.1063315573554704,0.15982830935502318,2.3441485372070066,1.2842048917913493,0.18677985481657325,2.801697822248599,1.361015658452098,0.15544693717687147,2.953491806360558,1.3873535119852707,0.0,3.222080510193572,0.02259658597249475,0.0028602481383815798,0.05203863956767986,0.09545174751137812,0.012327339767954911,0.22273962043223525,0.16146279736816346,0.019449834050251576,0.3768405347236243,0.37722324175903255,0.050229877646655846,0.8664653894048133,0.7129221004761541,0.09865970846306685,1.6067438235413742,1.1065440698484672,0.171121677876485,2.3700352385893146,1.4589660838957699,0.21310441247336423,3.1432900839821225,1.7129113535590892,0.2801697822248599,3.7355970963314653,1.8539378962399577,0.15544693717687147,4.041620366598658,1.8771097495346936,0.0,4.21348989794544,0.06984289711752421,0.01051470810513131,0.15645885660435385,0.054262662665820235,0.007741453842402924,0.11922364652705761,0.00013588946751825532,1.203746764121804e-5,0.00032952567667834384,0.00010115159293088279,6.01873382060902e-6,0.0002482727701001221
2022-09-26,0.014225801647258085,0.0016088895778396386,0.032356557065441625,0.05986734035370528,0.0061636698839774556,0.13644824205655087,0.10038180914797652,0.009724917025125788,0.23120990227236538,0.23367566954694882,0.025114938823327923,0.5336924499957184,0.43960651954532665,0.05637697626460963,0.9725028405645161,0.6827184541678829,0.0855608389382425,1.4830545415962033,0.9044417645885171,0.10655220623668211,1.9712158153786192,1.0610963552129526,0.09338992740828662,2.428138112615452,1.1601004921509916,0.0,2.6425979320068147,1.1683759634655768,0.0,2.726375816317638,0.022896643878761842,0.0028602481383815798,0.0529324671109241,0.0965639046960683,0.012327339767954911,0.2242805379032296,0.15528990628646486,0.019449834050251576,0.3622531591859356,0.36646776920794233,0.050229877646655846,0.8539079199931494,0.7049799939448772,0.09865970846306685,1.5517762716833787,1.1285474655954186,0.171121677876485,2.4812643292090324,1.5164243611089008,0.21310441247336423,3.2498422902188047,1.8112042521563108,0.18677985481657325,3.9317159438888587,1.9796944684160465,0.15544693717687147,4.352514240952401,2.002646963258774,0.0,4.709194591821374,0.07017470187516676,0.010501564719999893,0.15840407760380315,0.04356125277489718,0.0059013799240049515,0.09481638033802155,0.00014588507971083174,1.504683455152255e-5,0.0003433687644657443,8.549310455484084e-5,6.01873382060902e-6,0.00020629210170137403
2022-10-03,0.011844645072055418,0.0012513585605419411,0.026814826297327312,0.04977009339564696,0.005393211148480273,0.11402789285358293,0.0801661378819963,0.007293687768844341,0.17991096496482706,0.1882333271134899,0.018836204117495942,0.4213030987613253,0.35799379928027114,0.04228273219845722,0.7892776677045348,0.5622773132224836,0.05704055929216167,1.2548923044275566,0.760249991498727,0.05327610311834106,1.7048352997869138,0.9121861159604396,0.09338992740828662,2.1479683303905923,1.0167784160739164,0.0,2.331704057653072,1.0273479780578734,0.0,2.4785234693796707,0.02443983713217303,0.0030390136470304285,0.056489900733036204,0.10314246660911099,0.012327339767954911,0.23506696020019016,0.16003931263861065,0.019449834050251576,0.3744093054673428,0.3815335931345861,0.04395114294082386,0.8727441241106453,0.7438730604454248,0.08456546439691444,1.6913092879382887,1.2107429115354233,0.14260139823040416,2.709426566377679,1.6695132434194537,0.15982830935502318,3.6760511151655333,1.9953224940417482,0.18677985481657325,4.482716515597758,2.17182688276666,0.15544693717687147,4.974301989659887,2.1765153846357577,0.0,5.204899285697309,0.07463661825957923,0.010107263166057468,0.16724957579724484,0.03596654482748649,0.004468750944680806,0.07951748004505553,0.00016254794429318783,1.805620146182706e-5,0.0003763213321335789,7.310655035202746e-5,4.514050365456765e-6,0.00017454328079766158
2022-10-10,0.01011088778642456,0.0008938275432442437,0.023060750615701488,0.04240104081998416,0.00385229367748591,0.09707780067264493,0.06585349125026742,0.004862458512562894,0.15073621388944972,0.15630910050168717,0.012557469411663962,0.3578878782324229,0.3021805927783076,0.028188488132304814,0.690617959241468,0.4848732742630203,0.028520279646080834,1.1122909061971524,0.6633141218749053,0.05327610311834106,1.4917308873135497,0.8042740548401645,0.0,1.9611884755740192,0.9223444017389669,0.0,2.1762571204762007,0.9277113345888107,0.0,2.2306711224417035,0.026327511520750548,0.0030211370961655444,0.06097691500012229,0.1111949160831598,0.011556881032457729,0.25887413512705315,0.16896800208230425,0.01701860479397013,0.39142791026131296,0.40473979660734116,0.037672408234991885,0.9355314711689652,0.7943586426903827,0.08456546439691444,1.8477553970725793,1.3041183070966922,0.11408111858432333,2.9661090831924066,1.8051275639071909,0.15982830935502318,4.102259940112262,2.1562800339299297,0.18677985481657325,4.949666152639192,2.3126618078489054,0.0,5.440642801190501,2.3316709538189255,0.0,5.700603979573243,0.08003020349903199,0.008806068038047472,0.18028781384760764,0.030591820345697317,0.0034172801341676756,0.06738613556876019,0.00017836818614065864,1.805620146182706e-5,0.0004092738998014134,6.343745446921908e-5,3.00936691030451e-6,0.00015046834551522552
2022-10-17,0.008903505541010236,0.0007150620345953949,0.020558033494617607,0.037308308578347785,0.0030818349419887278,0.08783229584667875,0.056343738014322534,0.004862458512562894,0.13128637983919814,0.13425504484745232,0.012557469411663962,0.30765800058576703,0.2630902068608339,0.014094244066152407,0.6201467389107059,0.43010007720272203,0.028520279646080834,0.9696895079667482,0.6119559584688246,0.0,1.4384547841952087,0.7481000135040801,0.0,1.8677985481657327,0.8481184892370107,0.0,2.036354877017002,0.8704574424461403,0.0,2.2306711224417035,0.028628134234306907,0.0025027171210838823,0.06542817616547864,0.12099553642805168,0.010015963561463366,0.27744219065253517,0.18093208125246527,0.014587375537688681,0.42303389059297175,0.4349970191547455,0.037672408234991885,1.010876287638949,0.8547172429036805,0.05637697626460963,1.9886978377341034,1.3952120802862744,0.0855608389382425,3.279832159299296,1.9176466936931273,0.10655220623668211,4.475192661940649,2.262137516647223,0.09338992740828662,5.416615789680624,2.42621579545661,0.0,5.906983612721116,2.3690966582065585,0.0,6.196308673449177,0.08619885415968426,0.007478586139774641,0.19929314874763251,0.02694374236862201,0.002615533641151414,0.060998450394892996,0.00019442992968268138,1.9410416571464097e-5,0.00044403208761543034,5.614575844555125e-5,3.00936691030451e-6,0.0001340672958540658
2022-10-24,0.008110591127398268,0.0005362965259465462,0.019127909425426817,0.034060054549491674,0.002311376206491546,0.07935724975620974,0.05053188447718174,0.002431229256281447,0.12180458573970027,0.12071809282167859,0.006278734705831981,0.2831709352330218,0.23994745810421164,0.014094244066152407,0.5637697626460962,0.39849960735486445,0.028520279646080834,0.9696895079667482,0.5708800829645836,0.0,1.3851786810768676,0.7089696339200079,0.0,1.7744086207574459,0.8086349671940855,0.0,2.020810183299329,0.8285703958136239,0.0,2.2306711224417035,0.03111324295278888,0.002145186103786185,0.07368714266505542,0.13092790521671363,0.008475046090469002,0.3081834941988728,0.19375924680860618,0.009724917025125788,0.45731422310653996,0.4671315833791935,0.025114938823327923,1.1056851816970112,0.9093958627583185,0.05637697626460963,2.214205742792542,1.4617356325607578,0.0855608389382425,3.5393667040786285,1.9865326950251423,0.05327610311834106,4.848125383769037,2.3306857233649048,0.09338992740828662,5.790175499313771,2.4640671246591777,0.0,6.217877487074858,2.359802195196385,0.0,6.196308673449177,0.09219644366285114,0.006308824863078786,0.21641897957386508,0.024635632505694373,0.001840073918397979,0.05680571053797188,0.0002121084555972652,1.9560884916979316e-5,0.0004985016286919416,5.1290897277502494e-5,3.00936691030451e-6,0.00012488872677763718
2022-10-31,0.007658225007762355,0.00035753101729769747,0.018412847390831422,0.03217088973005258,0.0015409174709943639,0.07627541481422101,0.04711722298673444,0.002431229256281447,0.11669900430150945,0.11330604650144392,0.006278734705831981,0.27626432705660714,0.22611395755328303,0.014094244066152407,0.5496755185799439,0.3817296829229688,0.0,0.9126489486745867,0.5522334468731643,0.0,1.3851786810768676,0.6891709693094512,0.0,1.6903576860899794,0.8008626203352419,0.0,2.1762571204762007,0.8176648925483533,0.0,2.2306711224417035,0.03324806065707343,0.0016088895778396386,0.07919312033143999,0.14013642802337595,0.006934128619474638,0.335997054550321,0.20399350636292296,0.009724917025125788,0.505695685306541,0.48822185325608314,0.018836204117495942,1.212423671696155,0.9457942480591572,0.04228273219845722,2.312865451255609,1.4999528072865063,0.05704055929216167,3.7390086616011944,2.000384481835911,0.05327610311834106,5.061229796242401,2.333394031259745,0.09338992740828662,5.883565426722058,2.4200756414381233,0.0,6.37332442425173,2.317171591523054,0.0,6.196308673449177,0.09682541247228389,0.00486305249862323,0.2347540018321879,0.023348500799774987,0.0013143385131414137,0.054545048295368666,0.00023079888113543897,1.6551518006674808e-5,0.0005612469287717912,4.7979088992712385e-5,3.00936691030451e-6,0.00011586062604672364
2022-11-07,0.007528441248483292,0.00035753101729769747,0.018412847390831422,0.03187156651131193,0.0015409174709943639,0.07712291942326785,0.04580679041759874,0.0,0.11669900430150945,0.11063758425146533,0.0,0.27626432705660714,0.22278066883163802,0.0,0.5637697626460962,0.37924841859375985,0.0,0.9696895079667482,0.5544976812556938,0.0,1.4384547841952087,0.6950545347361732,0.0,1.7744086207574459,0.8063809866050208,0.0,2.1762571204762007,0.8322881810176934,0.0,2.4785234693796707,0.03490888161517556,0.0014301240691907899,0.08707667926285421,0.1470501394863599,0.005393211148480273,0.3613451469481783,0.21032321173165167,0.004862458512562894,0.5326823300512649,0.5025091140792038,0.01820833064691278,1.274583145283892,0.9603042723252613,0.028188488132304814,2.424209979378214,1.4992398002953542,0.028520279646080834,3.8816100598315986,1.9846680314160003,0.05327610311834106,5.173109612790912,2.268394641783578,0.0,5.883565426722058,2.3309268229671876,0.0,6.217877487074858,2.229679713053952,0.0,5.948456326511209,0.09974718698699724,0.0035487139854818166,0.25013176243594243,0.023059083459181246,0.0010514708105131309,0.05522850432220218,0.0002490168360686948,1.6551518006674808e-5,0.0006140613180476352,4.635102149423765e-5,1.504683455152255e-6,0.00011285125913641913
2022-11-14,0.007776567774487893,0.00017876550864884874,0.019127909425426817,0.03292593929083982,0.0007704587354971819,0.08174567183625094,0.04646443793142287,0.0,0.12156146281407235,0.11339394878732556,0.0,0.2951005311741031,0.22753747620396442,0.0,0.5778640067122487,0.3928953724044095,0.0,1.0010618155774347,0.5748491526469001,0.0,1.4917308873135497,0.7206900698097478,0.0,1.9611884755740192,0.839258013817929,0.0,2.331704057653072,0.8564537848441451,0.0,2.4785234693796707,0.035893522036813424,0.0010725930518930924,0.09174245903858914,0.1508130599505281,0.00385229367748591,0.38530641362214063,0.21317869049315424,0.004862458512562894,0.5445953534070441,0.5054067501459453,0.012557469411663962,1.305976818813052,0.9569427951154839,0.014094244066152407,2.494681199708976,1.4800171318138957,0.028520279646080834,3.878758031866993,1.9221751624581864,0.0,5.061229796242401,2.170848862605623,0.0,5.790175499313771,2.221958520006201,0.0,5.906983612721116,2.1397093111154697,0.0,5.948456326511209,0.10077683977819223,0.0026286770262828273,0.25567827096139917,0.023748782593952203,0.0006571692565707068,0.05967096849662018,0.00026620408283517153,1.504683455152255e-5,0.0006576971382470506,4.648117661310831e-5,1.504683455152255e-6,0.00011285125913641913
2022-11-21,0.008329310727230133,0.00017876550864884874,0.021273095529213002,0.035475387246599994,0.0007704587354971819,0.0901436720531703,0.04923117682507116,0.0,0.13128637983919814,0.12108853816932266,0.0,0.32084334346801363,0.24456332303587655,0.0,0.6342409829768583,0.42197179750358893,0.0,1.1408111858432333,0.6129149283249548,0.0,1.651559196668573,0.7751830924524831,0.0,2.241358257798879,0.8850371368165177,0.0,2.4871509948299435,0.9075113683133665,0.0,2.4785234693796707,0.03628323084566791,0.0008759509923793599,0.09243964452231967,0.1521247659477121,0.0030818349419887278,0.39231758811516493,0.21246512470643564,0.002431229256281447,0.5518890411758884,0.497643094682184,0.006278734705831981,1.3003259575778028,0.9350051042265175,0.014094244066152407,2.4805869556428237,1.4326021669022864,0.028520279646080834,3.793197192928751,1.8378124531702935,0.0,4.954677590005718,2.05271060443414,0.0,5.510005717088911,2.1317992964436154,0.0,5.751536675544244,2.0584137413198165,0.0,5.700603979573243,0.10016922108356695,0.0019715077697121204,0.2571240433258545,0.025429887269185728,0.0005257354052565654,0.06559863519088795,0.0002806791376737362,1.203746764121804e-5,0.0007029881102471333,4.9052680637963516e-5,1.504683455152255e-6,0.00012187935986733266
