Date,"Risk trans. per sx cnt (post. mean, no reversion)","Risk trans. per sx cnt (post. 25%, no reversion)","Risk trans. per sx cnt (post. 75%, no reversion)","Risk trans. per sx cnt (post. mean, 4wk reversion)","Risk trans. per sx cnt (post. 25%, 4wk reversion)","Risk trans. per sx cnt (post. 75%, 4wk reversion)","Risk trans. per sx cnt (post. mean, 12wk reversion)","Risk trans. per sx cnt (post. 25%, 12wk reversion)","Risk trans. per sx cnt (post. 75%, 12wk reversion)"
2022-05-30,0.3385501922980396,0.258989176001358,0.41811120859472123,0.33855019229803973,0.25898917600135807,0.4181112085947214,0.3385502724974671,0.2589892563118851,0.41811128868304914
2022-05-31,0.3347136218185325,0.25453704880134853,0.41489019483571643,0.33471362181853265,0.25453704880134864,0.41489019483571665,0.33471371130077043,0.2545371311492053,0.4148902914523356
2022-06-01,0.3321826350702137,0.252127464072513,0.41223780606791444,0.3321826350702139,0.2521274640725132,0.4122378060679146,0.3321827349097154,0.2521275601461459,0.4122379096732849
2022-06-02,0.3278616972889712,0.24845379205778587,0.40726960252015654,0.3278616972889714,0.24845379205778606,0.40726960252015676,0.32786180868455383,0.24845388423123982,0.40726973313786785
2022-06-03,0.3245103479928598,0.24605537485839085,0.4029653211273288,0.32451034799286027,0.24605537485839138,0.4029653211273292,0.3245104722820996,0.24605557010819143,0.4029653744560078
2022-06-04,0.3212349305987874,0.24317136603295747,0.3992984951646173,0.321234930598788,0.2431713660329578,0.3992984951646182,0.3212350692740802,0.24317147032157402,0.39929866822658633
2022-06-05,0.31745684930605933,0.24015491108755332,0.39475878752456534,0.31745684930606005,0.24015491108755416,0.39475878752456595,0.3174570040325401,0.24015510593001113,0.39475890213506915
2022-06-06,0.31444111230396893,0.236547713960421,0.39233451064751684,0.3144411123039699,0.2365477139604216,0.39233451064751823,0.3144412849395063,0.23654782271661406,0.3923347471623985
2022-06-07,0.3093499348638864,0.2325083179634539,0.3861915517643189,0.30934993486388784,0.23250831796345467,0.386191551764321,0.3093501274813902,0.23250843373520552,0.38619182122757484
2022-06-08,0.3057477749918539,0.22939132245879948,0.38210422752490836,0.30574777499185574,0.2293913224588008,0.3821042275249107,0.3057479899041654,0.2293914855001022,0.3821044943082286
2022-06-09,0.3008419385606163,0.2232585978181061,0.3784252793031265,0.30084193856061875,0.2232585978181081,0.3784252793031294,0.30084217834827975,0.2232587932791627,0.3784255634173968
2022-06-10,0.2965806277797434,0.2186120017272466,0.37454925383224025,0.2965806277797468,0.21861200172724896,0.3745492538322447,0.2965808953219907,0.21861218697633658,0.3745496036676449
2022-06-11,0.2939067016753991,0.21628661797262394,0.3715267853781743,0.29390670167540395,0.216286617972627,0.3715267853781809,0.29390700018472243,0.2162868110669237,0.37152718930252115
2022-06-12,0.2911711477176487,0.21309444861866708,0.36924784681663025,0.29117114771765523,0.21309444861867194,0.3692478468166385,0.2911714807783733,0.21309469504640474,0.3692482665103418
2022-06-13,0.287724284700632,0.21039087354473024,0.36505769585653375,0.2877242847006412,0.21039087354474129,0.36505769585654113,0.28772465631195426,0.21039132499811924,0.3650579876257893
2022-06-14,0.2847731805404054,0.20801177550754307,0.36153458557326773,0.28477318054041806,0.2080117755075515,0.3615345855732846,0.28477359516441264,0.20801205195921926,0.36153513836960605
2022-06-15,0.28198483547400305,0.20535093960120487,0.3586187313468012,0.28198483547402053,0.20535093960122652,0.35861873134681455,0.2819852980892503,0.20535150973934882,0.35861908643915186
2022-06-16,0.27920679525191766,0.2021050565755983,0.356308533928237,0.279206795251942,0.20210505657562916,0.3563085339282548,0.2792073114132064,0.20210570913966786,0.356308913686745
2022-06-17,0.27599360011320306,0.19949105357062022,0.3524961466557859,0.2759936001132369,0.19949105357065938,0.35249614665581447,0.27599417601827897,0.19949171847287311,0.3524966335636848
2022-06-18,0.2724452734185336,0.19498708615324858,0.3499034606838186,0.27244527341858066,0.19498708615330332,0.349903460683858,0.2724459159825034,0.1949878327557621,0.3499039992092447
2022-06-19,0.26818289356936925,0.18985236630872665,0.34651342083001185,0.26818289356943464,0.1898523663087709,0.3465134208300984,0.2681836105077311,0.18985285079755315,0.34651437021790904
2022-06-20,0.26453460337152773,0.18686165950049258,0.34220754724256286,0.26453460337161855,0.18686165950060735,0.34220754724262975,0.2645354032928119,0.18686266964146536,0.3422081369441584
2022-06-21,0.2613351692892614,0.1821971130067706,0.34047322557175225,0.26133516928938777,0.18219711300681565,0.3404732255719599,0.2613360617983935,0.182197431520898,0.34047469207588904
2022-06-22,0.25827755132776326,0.1785355865444687,0.33801951611105785,0.2582775513279386,0.1785355865447259,0.33801951611115133,0.25827854714138926,0.17853704742388465,0.33802004685889386
