Date,"R0 GBMSM (post. mean, 4wk reversion)","R0 GBMSM (post. 10%, 4wk reversion)","R0 GBMSM (post. 90%, 4wk reversion)","R0 GBMSM (post. mean, 12wk reversion)","R0 GBMSM (post. 10%, 12wk reversion)","R0 GBMSM (post. 90%, 12wk reversion)"
2022-06-09,6.089460820771564,3.1683147488796637,9.010606892663464,6.0894657940601045,3.1683172988232244,9.010614289296985
2022-06-10,5.989165199171512,3.110850290079086,8.867480108263937,5.989170748100803,3.110855840841977,8.86748565535963
2022-06-11,5.9156619949449,3.0791915113943036,8.752132478495497,5.915668186143257,3.0791933248660026,8.752143047420512
2022-06-12,5.795334972303177,2.9785088445746575,8.612161100031697,5.795341880110884,2.9785178016240277,8.61216595859774
2022-06-13,5.6788697088389855,2.9194494044750945,8.438290013202877,5.6788774162008995,2.9194620003309204,8.438292832070879
2022-06-14,5.596524243738287,2.8884283167826235,8.304620170693951,5.596532843199797,2.8884321163239566,8.304633570075637
2022-06-15,5.527753596217266,2.8656100394839696,8.189897152950563,5.527763191035498,2.8656273638428766,8.189899018228118
2022-06-16,5.475680892627559,2.8483630070192714,8.102998778235847,5.4756915980111955,2.8483657727199065,8.103017423302484
2022-06-17,5.406577874833375,2.826257026591678,7.986898723075072,5.406589819325995,2.826271572609377,7.986908066042613
2022-06-18,5.345616810944046,2.802682204817748,7.888551417070344,5.345630137967548,2.8026906819440915,7.888569593991005
2022-06-19,5.302033250276373,2.7738530783372335,7.830213422215512,5.302048119853064,2.7738655517386763,7.83023068796745
2022-06-20,5.240224314321482,2.756660544918753,7.723788083724211,5.240240904995453,2.7566789744003337,7.723802835590572
2022-06-21,5.163219133260261,2.7094335863523256,7.617004680168197,5.163237644241159,2.709449982883248,7.6170253055990695
2022-06-22,5.083799546426597,2.6368088994867898,7.530790193366405,5.083820199981508,2.6368296577787174,7.530810742184299
2022-06-23,4.9976213815444845,2.5881642416366417,7.407078521452327,4.997644425666659,2.588183946131904,7.407104905201413
2022-06-24,4.9245601134588926,2.5388859034078664,7.310234323509919,4.924585824845302,2.538903734627215,7.310267915063388
2022-06-25,4.818554443004896,2.5022185170366034,7.134890368973188,4.818583130378437,2.5022683612486953,7.134897899508179
2022-06-26,4.729946733709447,2.4744522969346243,6.98544117048427,4.729978741525605,2.4744766751734106,6.9854808078778
2022-06-27,4.6391658556400746,2.4337438915745713,6.844587819705578,4.639201568222559,2.4337723887972356,6.844630747647882
2022-06-28,4.548845484259646,2.4002413230327955,6.697449645486496,4.548885330414644,2.40026199073348,6.697508670095809
2022-06-29,4.442920282376017,2.361299760533169,6.524540804218864,4.442964740540406,2.361326746299786,6.524602734781025
2022-06-30,4.3304384013800705,2.2776625386821876,6.383214264077953,4.330488005365391,2.277693190322512,6.383282820408269
2022-07-01,4.219483942276087,2.2499098502041606,6.1890580343480135,4.219539287677184,2.249971312250657,6.18910726310371
2022-07-02,4.097407709445782,2.2285775737970916,5.966237845094472,4.097469460790967,2.228664310934042,5.966274610647893
2022-07-03,3.9856956420183973,2.1882914667135918,5.783099817323203,3.9857645407469326,2.188348737551436,5.78318034394243
2022-07-04,3.8863803896086466,2.158362530326942,5.614398248890351,3.886457262971152,2.1584310166169938,5.614483509325311
2022-07-05,3.8361509671669145,2.1233009566367014,5.549000977697128,3.83623673815544,2.12337747509729,5.54909600121359
2022-07-06,3.756008687594289,2.0926872429623993,5.419330132226179,3.756104386021015,2.092737456120989,5.41947131592104
2022-07-07,3.68151579348825,2.04705356756332,5.31597801941318,3.681622568345557,2.047134423704038,5.316110712987076
2022-07-08,3.6338467370033496,2.02701980177714,5.240673672229559,3.6339658702532196,2.027119780090399,5.240811960416041
2022-07-09,3.5631979443712227,1.9999377287316078,5.126458160010838,3.563330866328978,1.999992737492219,5.126668995165737
2022-07-10,3.4845228065152236,1.966756113942604,5.002289499087843,3.484671113011576,1.9668811407379179,5.002461085285234
2022-07-11,3.4425541315711787,1.9463194633843182,4.938788799758039,3.442719603097569,1.9464217249611493,4.939017481233989
2022-07-12,3.402235511692186,1.9166333973513323,4.88783762603304,3.402420134757928,1.9167869587541337,4.888053310761722
2022-07-13,3.375962391987601,1.8882913708765445,4.863633413098658,3.376168382943325,1.8885756989186098,4.86376106696804
2022-07-14,3.354383100831505,1.8773469140271104,4.8314192876358995,3.35461293244234,1.8775388161991344,4.831687048685546
2022-07-15,3.338239000665906,1.858786921514456,4.817691079817356,3.33849543174992,1.8589553674757517,4.818035496024088
2022-07-16,3.3218555607902505,1.8523289178601319,4.791382203720369,3.3221416692731345,1.852451939591041,4.791831398955228
2022-07-17,3.3035085028799878,1.8408293316438122,4.766187674116163,3.3038277226562323,1.8411163107877355,4.766539134524729
2022-07-18,3.2798837096545452,1.8275636165734004,4.73220380273569,3.2802398716885692,1.8277234013854156,4.732756341991723
2022-07-19,3.2798837169110775,1.8275636198288956,4.73220381399326,3.2802810950593333,1.8277418954075708,4.732820294711096
2022-07-20,3.279883726990276,1.8275636243507214,4.73220382962983,3.2803270890773026,1.8277625296830207,4.732891648471584
2022-07-21,3.279883740990105,1.8275636306314582,4.732203851348752,3.2803784057282344,1.8277855518488868,4.732971259607582
2022-07-22,3.2798837604356206,1.8275636393552916,4.732203881515949,3.280435660839267,1.8278112381834184,4.733060083495116
2022-07-23,2.25867772472438,1.1852419227111182,3.332113526737642,2.2592934787355974,1.1856373338874644,3.3329496235837306
2022-07-24,2.2586777622400738,1.1852419731805177,3.3321135512996296,2.2593647513517388,1.185671546135218,3.3330579565682594
2022-07-25,2.2586778143487143,1.1852420432816262,3.3321135854158026,2.259444271084295,1.185709717159923,3.333178825008667
2022-07-26,2.2586778867266992,1.1852421406508333,3.332113632802565,2.2595329919096256,1.185752304888863,3.3333136789303883
2022-07-27,2.2586779872584457,1.1852422758949486,3.332113698621943,2.259631978076858,1.185799820182406,3.33346413597131
2022-07-28,2.2586781268952714,1.1852424637466417,3.332113790043901,2.259742416835671,1.1858528329435853,3.3336320007277567
2022-07-29,2.2586783208483587,1.185242724669329,3.332113917027389,2.2598656326284803,1.1859119789306274,3.3338192863263334
2022-07-30,2.2586785902457662,1.1852430870863278,3.3321140934052047,2.2600031029143874,1.1861054588834703,3.3339007469453046
2022-07-31,2.2586789644339884,1.1852435904771128,3.332114338390864,2.260156475811081,1.1863264165679634,3.3339865350541986
2022-08-01,2.2586794841747677,1.1852442896779507,3.3321146786715845,2.2603275897618076,1.1865729330200334,3.3340822465035815
2022-08-02,2.258680206085405,1.1852452608553972,3.3321151513154135,2.260518495457626,1.1868479625814077,3.334189028333844
2022-08-03,2.2586812088062582,1.185246609803351,3.3321158078091653,2.2607314802708878,1.187116345355609,3.3343466151861665
2022-08-04,2.258682601567244,1.185248483467468,3.33211671966702,2.2609690954841666,1.1872679009660314,3.3346702900023018
2022-08-05,2.2586845360864953,1.1852510859522751,3.3321179862207155,2.261234186630251,1.1874453658938116,3.335023007366691
2022-08-06,2.258687223097248,1.1852547007545862,3.3321197454399094,2.261529927293391,1.1876483394236428,3.335411515163139
2022-08-07,2.258690955303133,1.185259721644974,3.332122188961292,2.2618598567600867,1.1878747775053726,3.3358449360148006
2022-08-08,2.258696139262167,1.185266695560907,3.3321255829634273,2.262227921949704,1.1881661579102185,3.3362896859891893
2022-08-09,2.2587033396720755,1.1852763821832457,3.332130297160905,2.2626385241012077,1.1886155019904607,3.3366615462119547
2022-08-10,2.2587133408799374,1.1852898366844078,3.3321368450754667,2.2630965707428667,1.189562785052221,3.3366303564335125
2022-08-11,2.2587272323143535,1.1853085246592083,3.3321459399694984,2.2636075335269945,1.1899756510669057,3.3372394159870833
2022-08-12,2.2587465271421925,1.1853344817523102,3.332158572532075,2.2641775125719996,1.1903983712069082,3.3379566539370913
2022-08-13,2.2587733270671526,1.1853705353596848,3.3321761187746204,2.2648133080195447,1.1908699035254278,3.3387567125136615
2022-08-14,2.2588105512058663,1.1854206125328142,3.332200489878918,2.265522499585506,1.1912831608469188,3.3397618383240935
2022-08-15,2.258862253942272,1.1854721982136394,3.3322523096709045,2.266313534959957,1.1918986764269988,3.340728393492915
2022-08-16,2.2589340663242647,1.1854994196823678,3.3323687129661614,2.2671958279934357,1.1924244037885647,3.3419672521983066
2022-08-17,2.259033808967847,1.1855372284999814,3.3325303894357123,2.2681798676943568,1.1930115631857934,3.34334817220292
2022-08-18,2.2591723430075112,1.1855897417285346,3.3327549442864877,2.2692773391550434,1.193718152107246,3.3448365262028408
2022-08-19,2.2593647513517388,1.185671546135218,3.3330579565682594,2.27050125762113,1.1945079186884855,3.3464945965537747
2022-08-20,2.259631978076858,1.185799820182406,3.33346413597131,2.2718661170199574,1.1957492827854415,3.3479829512544734
2022-08-21,2.2600031029143874,1.1861054588834703,3.3339007469453046,2.273388054366749,1.1973980659785666,3.349378042754932
2022-08-22,2.260518495457626,1.1868479625814077,3.334189028333844,2.2750850315709825,1.198652323426193,3.351517739715772
2022-08-23,2.261234186630251,1.1874453658938116,3.335023007366691,2.2769770362667465,1.2005301263234378,3.3534239462100555
2022-08-24,2.262227921949704,1.1881661579102185,3.3362896859891893,2.2790863033866673,1.202869018133075,3.3553035886402593
2022-08-25,2.2636075335269945,1.1899756510669057,3.3372394159870833,2.2814375592845417,1.2054000103832336,3.3574751081858496
2022-08-26,2.265522499585506,1.1912831608469188,3.3397618383240935,2.284058290281249,1.2076110785109773,3.360505502051521
2022-08-27,2.2681798676943568,1.1930115631857934,3.34334817220292,2.2869790375543033,1.2093955101417422,3.3645625649668647
2022-08-28,2.2718661170199574,1.1957492827854415,3.3479829512544734,2.2902337203038914,1.2123415082819518,3.368125932325831
2022-08-29,2.2769770362667465,1.2005301263234378,3.3534239462100555,2.293859989095458,1.2143833408534699,3.373336637337446
2022-08-30,2.284058290281249,1.2076110785109773,3.360505502051521,2.2978996111857395,1.2173723891758281,3.378426833195651
2022-08-31,2.293859989095458,1.2143833408534699,3.373336637337446,2.3023988894674137,1.2218059650103776,3.3829918139244497
2022-09-01,2.307409116394234,1.2260897425621682,3.3887284902263,2.307409116394234,1.2260897425621682,3.3887284902263
2022-09-02,2.3261037981783654,1.2428909149540233,3.4093166814027076,2.312987063846853,1.232156469992925,3.3938176577007804
2022-09-03,2.3518324462608016,1.264335055756852,3.439329836764751,2.319195509336262,1.238375386572512,3.400015632100012
2022-09-04,2.3871175893657752,1.2981496579099072,3.476085520821643,2.3261037981783654,1.2428909149540235,3.409316681402707
2022-09-05,2.4352766636370733,1.343223193817094,3.5273301334570526,2.333788440264027,1.2495928683709732,3.4179840121570813
2022-09-06,2.5005771088636655,1.396335671736136,3.6048185459911952,2.3423337387412944,1.2565292472637541,3.428138230218835
2022-09-07,2.588337112299453,1.4626048216467622,3.714069402952144,2.3518324462608016,1.264335055756852,3.439329836764751
2022-09-08,2.704884008906016,1.5582122420471367,3.8515557757648957,2.3623864423449796,1.2746701153131248,3.4501027693768345
2022-09-09,2.8572344733620514,1.67262488165293,4.041844065071173,2.3741074228544705,1.288479915452329,3.4597349302566123
2022-09-10,3.0523265779437416,1.820106881565301,4.2845462743221825,2.3871175893657752,1.2981496579099072,3.476085520821643
2022-09-11,3.2956652297369953,1.9769915397960525,4.614338919677938,2.401550322467294,1.3159275303479838,3.4871731145866045
2022-09-12,3.58941561738462,2.170761433089697,5.008069801679543,2.4175508184577685,1.3269542401429353,3.5081473967726016
2022-09-13,3.9303386493263335,2.3889173343779366,5.47175996427473,2.4352766636370733,1.343223193817094,3.5273301334570526
2022-09-14,4.308399774158084,2.603394507549158,6.01340504076701,2.4548983142858734,1.361521986920391,3.5482746416513558
2022-09-15,4.707052745032249,2.8251590231452646,6.588946466919234,2.4765994435511094,1.379106610594522,3.574092276507697
2022-09-16,5.105705715906413,3.048642433334237,7.1627689984785885,2.5005771088636655,1.396335671736136,3.6048185459911952
2022-09-17,5.483766840738163,3.243845815541916,7.7236878659344095,2.5270416853746056,1.4169743584262005,3.6371090123230108
2022-09-18,5.824689872679879,3.4188756657300354,8.230504079629721,2.556216502485904,1.4385954031485282,3.67383760182328
2022-09-19,6.118440260327501,3.5899413881379365,8.646939132517065,2.5883371122994534,1.4626048216467624,3.7140694029521444
2022-09-20,6.361778912120755,3.713542476588322,9.010015347653187,2.6236501113297637,1.4916403997235503,3.7556598229359768
2022-09-21,6.556871016702446,3.809214259243907,9.304527774160984,2.6624114309558107,1.5230645879441571,3.8017582739674642
2022-09-22,6.7092214811584805,3.8851610960165677,9.533281866300394,2.704884008906016,1.5582122420471367,3.8515557757648957
2022-09-23,6.825768377765044,3.948307404857298,9.70322935067279,2.7513347549106957,1.6000793004993834,3.9025902093220077
2022-09-24,6.913528381200831,3.9924246395953586,9.834632122806305,2.8020307300852436,1.6325128160753568,3.9715486440951304
2022-09-25,6.978828826427424,4.02470994234039,9.932947710514458,2.8572344733620514,1.6726248816529303,4.041844065071173
2022-09-26,7.026987900698723,4.04945198971627,10.004523811681175,2.917198431154834,1.7214951025637488,4.112901759745919
2022-09-27,7.062273043803694,4.06815653762514,10.05638954998225,2.9821584800551966,1.7667850064365367,4.197531953673856
2022-09-28,7.088001691886133,4.081816089502402,10.094187294269863,3.052326577943742,1.8201068815653014,4.2845462743221825
2022-09-29,7.106696373670265,4.091741250546274,10.121651496794255,3.1278826368830455,1.870984110934001,4.384781162832089
2022-09-30,7.120245500969038,4.098934594193257,10.141556407744819,3.208965780786468,1.9179387130727485,4.499992848500187
2022-10-01,7.130047199783245,4.104138397090672,10.155956002475818,3.2956652297369953,1.9769915397960525,4.614338919677938
2022-10-02,7.137128453797752,4.107897893363358,10.166359014232146,3.3880111365782604,2.038085526986057,4.737936746170464
2022-10-03,7.14223937304454,4.11061132262588,10.1738674234632,3.485965783429464,2.1000398776934333,4.871891689165495
2022-10-04,7.145925622370141,4.112568382854395,10.179282861885888,3.58941561738462,2.170761433089697,5.008069801679543
2022-10-05,7.148582990478991,4.113979201542711,10.18318677941527,3.6981646555205896,2.2402966994936695,5.156032611547509
2022-10-06,7.150497956537502,4.114995872847617,10.186000040227388,3.811929808494359,2.3088450374598013,5.315014579528917
2022-10-07,7.151877568114795,4.115728320034508,10.188026816195082,3.9303386493263335,2.3889173343779366,5.47175996427473
2022-10-08,7.152871303434247,4.116255902327399,10.189486704541094,4.052930081979688,2.4550244482664074,5.650835715692969
2022-10-09,7.15358699460687,4.116635868685106,10.190538120528636,4.179158240198516,2.524326153341368,5.833990327055664
2022-10-10,7.154102387150109,4.116909494845288,10.19129527945493,4.308399774158084,2.6033945075491585,6.01340504076701
2022-10-11,7.15447351198764,4.117106528088347,10.191840495886932,4.439964471373092,2.6728433485644647,6.20708559418172
2022-10-12,7.154740738712757,4.117248400964957,10.192233076460557,4.5731089265035765,2.745651959462992,6.400565893544162
2022-10-13,7.154933147056987,4.117350552144886,10.192515741969087,4.707052745032249,2.8251590231452646,6.588946466919234
2022-10-14,7.15507168109665,4.117424101011328,10.19271926118197,4.84099656356092,2.898659018945307,6.7833341081765335
2022-10-15,7.155171423740233,4.117477055205036,10.19286579227543,4.9741410186914035,2.978340187307993,6.9699418500748145
2022-10-16,7.155243236122225,4.117515180992062,10.192971291252388,5.105705715906413,3.048642433334237,7.1627689984785885
2022-10-17,7.1552949388586295,4.117542630402068,10.193047247315192,5.2349472498659795,3.117188060461976,7.3527064392699835
2022-10-18,7.155332162997345,4.117562393004915,10.193101932989775,5.36117540808481,3.182949059882906,7.539401756286713
2022-10-19,7.155358962922304,4.11757662130654,10.193141304538068,5.483766840738163,3.243845815541916,7.7236878659344095
2022-10-20,7.155378257750145,4.117586865090084,10.193169650410205,5.602175681570138,3.2956791668652032,7.908672196275073
2022-10-21,7.155392149184559,4.117594240167409,10.193190058201708,5.715940834543908,3.3601946078161222,8.071687061271692
2022-10-22,7.155402150392421,4.117599549891307,10.193204750893536,5.824689872679879,3.4188756657300354,8.230504079629721
2022-10-23,7.155409350802331,4.117603372648429,10.193215328956232,5.928139706635033,3.4893910837036035,8.366888329566462
2022-10-24,7.155414534761363,4.117606124855119,10.193222944667607,6.026094353486238,3.542228880136157,8.509959826836319
2022-10-25,7.155418266967248,4.117608106314064,10.193228427620433,6.118440260327501,3.5899413881379365,8.646939132517065
2022-10-26,7.155420953978001,4.117609532870277,10.193232375085724,6.20513970927803,3.6375921851067976,8.772687233449263
2022-10-27,7.155422888497254,4.117610559922533,10.193235217071976,6.286222853181453,3.677812242634914,8.894633463727992
2022-10-28,7.155424281258239,4.11761129935085,10.193237263165628,6.361778912120755,3.713542476588322,9.010015347653187
2022-10-29,7.15542528397909,4.117611831703636,10.193238736254544,6.4319470100093,3.747738891725926,9.116155128292675
2022-10-30,7.155426005889729,4.11761221497196,10.193239796807498,6.496907058909665,3.7804160283338,9.21339808948553
2022-10-31,7.15542652563051,4.117612490906634,10.193240560354386,6.556871016702445,3.809214259243906,9.304527774160984
2022-11-01,7.155426899818731,4.117612689566253,10.19324111007121,6.6120747599792535,3.837377303419715,9.386772216538791
2022-11-02,7.155427169216138,4.117612832591563,10.193241505840714,6.662770735153801,3.8644455346523965,9.461095935655205
2022-11-03,7.155427363169224,4.1176129355628595,10.193241790775588,6.7092214811584805,3.8851610960165677,9.533281866300394
2022-11-04,7.155427502806051,4.117613009697204,10.1932419959149,6.751694059108689,3.9062731260926933,9.597114992124684
2022-11-05,7.155427603337797,4.1176130630703405,10.193242143605254,6.790455378734731,3.928716954189987,9.652193803279475
2022-11-06,7.155427675715782,4.11761310149641,10.193242249935155,6.825768377765044,3.948307404857298,9.70322935067279
2022-11-07,7.1554277278244225,4.117613129161318,10.193242326487528,6.857888987578592,3.964312446509396,9.751465528647788
2022-11-08,7.155427765340117,4.11761314907871,10.193242381601525,6.887063804689891,3.978861931455473,9.79526567792431
2022-11-09,7.155427792349596,4.117613163418267,10.193242421280925,6.913528381200831,3.9924246395953586,9.834632122806305
2022-11-10,7.155427811795116,4.117613173742051,10.193242449848182,6.937506046513387,4.004768179506317,9.870243913520458
2022-11-11,7.155427825794942,4.117613181174677,10.193242470415207,6.959207175778623,4.0149990636891415,9.903415287868103
2022-11-12,7.155427835874143,4.117613186525806,10.19324248522248,6.978828826427424,4.02470994234039,9.932947710514458
2022-11-13,7.155427843130676,4.117613190378361,10.193242495882991,6.996554671606727,4.033822526891896,9.959286816321558
2022-11-14,7.1554278483550275,4.117613193152012,10.193242503558043,7.012555167597203,4.042153404187311,9.982956931007095
2022-11-15,7.155427852116307,4.117613195148906,10.193242509083706,7.026987900698723,4.04945198971627,10.004523811681175
2022-11-16,7.155427854824247,4.117613196586574,10.193242513061922,7.039998067210027,4.05633364768077,10.023662486739283
2022-11-17,7.155427856773831,4.117613197621625,10.193242515926038,7.051719047719517,4.062553333890442,10.040884761548591
2022-11-18,7.15542785817744,4.117613198366811,10.193242517988068,7.062273043803694,4.06815653762514,10.05638954998225
2022-11-19,7.155427859187965,4.1176131989033085,10.193242519472621,7.071771751323207,4.073199479940412,10.070344022706003
2022-11-20,7.155427859915498,4.117613199289562,10.193242520541435,7.080317049800468,4.077736249516603,10.082897850084333
2022-11-21,7.155427860439286,4.117613199567645,10.193242521310927,7.088001691886133,4.081816089502402,10.094187294269863
2022-11-22,7.155427860816388,4.117613199767852,10.193242521864924,7.094909980728235,4.085483757135753,10.104336204320717
2022-11-23,7.155427861087883,4.1176131999119905,10.193242522263777,7.101118426217645,4.088779872149959,10.113456980285331
2022-11-24,7.1554278612833455,4.117613200015763,10.193242522550928,7.106696373670265,4.091741250546274,10.121651496794255
2022-11-25,7.155427861424072,4.117613200090474,10.19324252275767,7.111706600597082,4.0944012214240475,10.129011979770116
2022-11-26,7.155427861525384,4.117613200144263,10.193242522906505,7.116205878878755,4.096789925443854,10.135621832313657
2022-11-27,7.1554278615983264,4.117613200182988,10.193242523013666,7.120245500969038,4.098934594193257,10.141556407744819
2022-11-28,7.155427861650841,4.117613200210869,10.193242523090813,7.123871769760604,4.100859810260598,10.14688372926061
2022-11-29,7.155427861688648,4.117613200230942,10.193242523146354,7.127126452510194,4.10258774822763,10.15166515679276
2022-11-30,7.155427861715868,4.117613200245392,10.193242523186344,7.130047199783245,4.104138397090672,10.155956002475818
2022-12-01,7.155427861735466,4.117613200255796,10.193242523215135,7.132667930779953,4.1055297648334,10.159806096726506
2022-12-02,7.155427861749573,4.117613200263287,10.193242523235858,7.135019186677833,4.106778066019331,10.163260307336335
2022-12-03,7.155427861759731,4.117613200268679,10.193242523250781,7.137128453797752,4.107897893363358,10.166359014232146
2022-12-04,7.155427861767047,4.117613200272562,10.193242523261532,7.139020458493513,4.108902374291039,10.169138542695986
2022-12-05,7.155427861772306,4.117613200275358,10.193242523269255,7.1407174356977485,4.109803313511845,10.171631557883652
2022-12-06,7.155427861776099,4.11761320027737,10.193242523274828,7.14223937304454,4.11061132262588,10.1738674234632
2022-12-07,7.155427861778828,4.117613200278818,10.193242523278839,7.143604232443366,4.1113359377593195,10.175872527127412
2022-12-08,7.155427861780796,4.117613200279862,10.193242523281729,7.144828150909454,4.111985726186893,10.177670575632016
2022-12-09,7.155427861782206,4.117613200280612,10.1932425232838,7.145925622370141,4.112568382854395,10.179282861885888
2022-12-10,7.1554278617832265,4.117613200281153,10.1932425232853,7.146909662071062,4.113090817663288,10.180728506478836
2022-12-11,7.155427861783961,4.117613200281542,10.19324252328638,7.147791955104544,4.1135592343256455,10.182024675883442
2022-12-12,7.155427861784487,4.1176132002818235,10.19324252328715,7.148582990478991,4.113979201542711,10.18318677941527
2022-12-13,7.155427861784865,4.117613200282024,10.193242523287706,7.149292182044952,4.114355717205529,10.184228646884375
2022-12-14,7.1554278617851415,4.117613200282169,10.193242523288113,7.1499279774924975,4.114693266262567,10.185162688722428
2022-12-15,7.155427861785336,4.117613200282275,10.193242523288397,7.150497956537502,4.114995872847617,10.186000040227388
2022-12-16,7.15542786178548,4.11761320028235,10.19324252328861,7.1510089193216295,4.115267147212084,10.186750691431175
2022-12-17,7.155427861785582,4.117613200282405,10.19324252328876,7.15146696596329,4.115510327959238,10.187423603967343
2022-12-18,7.155427861785658,4.117613200282443,10.193242523288873,7.151877568114795,4.115728320034508,10.188026816195082
2022-12-19,7.155427861785709,4.117613200282471,10.193242523288948,7.15224563330441,4.115923728885206,10.188567537723614
2022-12-20,7.155427861785745,4.1176132002824914,10.193242523289,7.152575562771108,4.116098891165467,10.18905223437675
2022-12-21,7.155427861785773,4.117613200282506,10.19324252328904,7.152871303434247,4.116255902327399,10.189486704541094
2022-12-22,7.155427861785793,4.117613200282517,10.193242523289069,7.1531363945803275,4.116396641407453,10.189876147753202
2022-12-23,7.1554278617858085,4.117613200282524,10.193242523289094,7.153374009793608,4.116522793287731,10.190225226299486
2022-12-24,7.155427861785821,4.11761320028253,10.193242523289111,7.15358699460687,4.116635868685106,10.190538120528636
2022-12-25,7.155427861785827,4.117613200282534,10.19324252328912,7.15377790030269,4.116737222096576,10.190818578508804
2022-12-26,7.155427861785832,4.117613200282536,10.193242523289127,7.153949014253416,4.1168280679070275,10.191069960599805
2022-12-27,7.155427861785836,4.1176132002825385,10.193242523289133,7.154102387150109,4.116909494845288,10.19129527945493
