Date,"R other (post. mean, no reversion)","R other (post. 25%, no reversion)","R other (post. 75%, no reversion)","R other (post. mean, 4wk reversion)","R other (post. 25%, 4wk reversion)","R other (post. 75%, 4wk reversion)","R other (post. mean, 12wk reversion)","R other (post. 25%, 12wk reversion)","R other (post. 75%, 12wk reversion)"
2022-11-21,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.15537636289121207,0.1075355388461589,0.20321718693626523,0.1539007491894015,0.10647584878382922,0.2013256495949738
2022-11-22,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.1553763628994649,0.10753553885012818,0.20321718694880164,0.15405193627136424,0.10658633227343427,0.2015175402692942
2022-11-23,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.15537636290540655,0.10753553885298586,0.20321718695782723,0.15418780736455692,0.10666752846694605,0.2017080862621678
2022-11-24,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.15537636290968423,0.10753553885504326,0.20321718696432522,0.1543098800829938,0.10677217352794258,0.201847586638045
2022-11-25,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.15537636291276394,0.10753553885652448,0.2032171869690034,0.1544195283050571,0.10685603215747715,0.20198302445263705
2022-11-26,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.1553763629149812,0.10753553885759089,0.2032171869723715,0.15451799447662168,0.10693544065806737,0.20210054829517599
2022-11-27,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.1553763629165775,0.10753553885835865,0.20321718697479635,0.15460640112695445,0.10700673661111991,0.20220606564278898
2022-11-28,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.1553763629177268,0.1075355388589114,0.2032171869765422,0.15468576158936995,0.10707073722398448,0.20230078595475542
2022-11-29,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.1553763629185542,0.10753553885930935,0.20321718697779906,0.1547569899353281,0.10712817965382805,0.20238580021682817
2022-11-30,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.15537636291914986,0.10753553885959585,0.20321718697870386,0.15482091014298824,0.10717972840165742,0.20246209188431907
2022-12-01,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.15537636291957876,0.10753553885980213,0.2032171869793554,0.1548782645300235,0.10722598211300188,0.20253054694704514
2022-12-02,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.15537636291988755,0.10753553885995064,0.20321718697982444,0.1549297214864814,0.10726747981411425,0.20259196315884856
2022-12-03,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.15537636292010984,0.10753553886005755,0.2032171869801621,0.1549758825472346,0.10730470661558136,0.20264705847888784
2022-12-04,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.1553763629202699,0.10753553886013453,0.20321718698040528,0.15501728884560315,0.10733809891687826,0.20269647877432803
2022-12-05,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.15537636292038515,0.10753553886018993,0.20321718698058036,0.15505442699045044,0.10736804914597899,0.2027408048349219
2022-12-06,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.15537636292046805,0.10753553886022985,0.20321718698070626,0.15508773440877793,0.1073949100679169,0.20278055874963896
2022-12-07,0.04821156483177809,0.02432709971563684,0.07209602994791933,0.15537636292052776,0.10753553886025856,0.20321718698079694,0.1551176041948443,0.10741108658096785,0.20282412180872075
